RM_MS0_R,RM_MS0_M,RM_BSK21_R,RM_BSK21_M,RM_ENG_R,RM_ENG_M,RM_APR_R,RM_APR_M,RM_WFF1_R,RM_WFF1_M,MI_MS0_M,MI_MS0_I,MI_BSK21_M,MI_BSK21_I,MI_ENG_M,MI_ENG_I,MI_APR_M,MI_APR_I,MI_WFF1_M,MI_WFF1_I
200.0,6.27726634191897e-08,200.0,0.0006243616770749652,200.0,6.017592290204631e-08,200.0,8.137634561604012e-08,200.0,5.4052771678257785e-08,,,,,,,,,,
200.0,6.387399546774938e-08,200.0,0.0006311813670949834,200.0,6.122440953130706e-08,200.0,8.274136725912674e-08,200.0,5.4977949614113714e-08,,,,,,,,,,
200.0,6.499464998341022e-08,200.0,0.0006380754371673192,200.0,6.229116452404286e-08,200.0,8.412928559411059e-08,200.0,5.5918962957824804e-08,,,,,,,,,,
200.0,6.613496596856065e-08,200.0,0.0006450431776505068,200.0,6.337650617698689e-08,200.0,8.554048467698867e-08,200.0,5.6876082746811035e-08,,,,,,,,,,
200.0,6.729528837305191e-08,200.0,0.0006520888932846333,200.0,6.448075833267689e-08,200.0,8.697535500548523e-08,200.0,5.7849584657425256e-08,,,,,,,,,,
200.0,6.847596819867288e-08,200.0,0.0006592109807624962,200.0,6.56042504760708e-08,200.0,8.843429362703606e-08,200.0,5.883974908447153e-08,,,,,,,,,,
200.0,6.967736260529051e-08,200.0,0.0006664101699445695,200.0,6.674731783268619e-08,200.0,8.991770424870675e-08,200.0,5.984686122189155e-08,,,,,,,,,,
200.0,7.089983501883313e-08,200.0,0.0006736872028417618,200.0,6.791030146882556e-08,200.0,9.142599734880718e-08,200.0,6.087121114493894e-08,,,,,,,,,,
200.0,7.21437552413467e-08,200.0,0.0006810444497624571,200.0,6.90935483932096e-08,200.0,9.295959029054133e-08,200.0,6.191309389364606e-08,,,,,,,,,,
200.0,7.340949956262591e-08,200.0,0.0006884816525100248,200.0,7.029741166058033e-08,200.0,9.45189074374029e-08,200.0,6.297280955794463e-08,,,,,,,,,,
200.0,7.469745087431438e-08,200.0,0.0006959989519696444,200.0,7.152225047692226e-08,200.0,9.610438027064386e-08,200.0,6.405066336397165e-08,,,,,,,,,,
200.0,7.60079987855126e-08,200.0,0.0007035980748310059,200.0,7.276843030686114e-08,200.0,9.771644750860705e-08,200.0,6.514696576202971e-08,,,,,,,,,,
200.0,7.734153974080546e-08,200.0,0.0007112809299004027,200.0,7.403632298242478e-08,200.0,9.935555522815026e-08,200.0,6.626203251596535e-08,,,,,,,,,,
200.0,7.869847713996338e-08,200.0,0.0007190475509191571,200.0,7.532630681427434e-08,200.0,1.0102215698802293e-07,200.0,6.739618479413441e-08,,,,,,,,,,
200.0,8.00792214601815e-08,200.0,0.0007268969818062461,200.0,7.663876670425987e-08,200.0,1.0271671395435909e-07,200.0,6.854974926196155e-08,,,,,,,,,,
200.0,8.148419038010256e-08,200.0,0.0007348324492400023,200.0,7.797409426058303e-08,200.0,1.0443969502829469e-07,200.0,6.972305817594663e-08,,,,,,,,,,
200.0,8.29138089063198e-08,200.0,0.0007428547819196442,200.0,7.933268791441784e-08,200.0,1.0619157697565323e-07,200.0,7.091644947928016e-08,,,,,,,,,,
200.0,8.436850950161578e-08,200.0,0.0007509648844258001,200.0,8.071495303885694e-08,200.0,1.0797284455888544e-07,200.0,7.21302668994925e-08,,,,,,,,,,
200.0,8.584873221619217e-08,200.0,0.0007591618945987956,200.0,8.212130206985742e-08,200.0,1.0978399067116608e-07,200.0,7.336486004702742e-08,,,,,,,,,,
200.0,8.735492482049992e-08,200.0,0.0007674490148512065,200.0,8.355215462935837e-08,200.0,1.1162551647276853e-07,200.0,7.462058451623982e-08,,,,,,,,,,
200.0,8.88875429407189e-08,200.0,0.0007758258254344908,200.0,8.500793765033686e-08,200.0,1.1349793152971789e-07,200.0,7.589780198763752e-08,,,,,,,,,,
200.0,9.044705019668532e-08,200.0,0.0007842946316260632,200.0,8.648908550429931e-08,200.0,1.1540175395476104e-07,200.0,7.719688033224706e-08,,,,,,,,,,
200.0,9.203391834199708e-08,200.0,0.0007928543616703694,200.0,8.799604013086737e-08,200.0,1.1733751055072629e-07,200.0,7.851819371740074e-08,,,,,,,,,,
200.0,9.364862740691687e-08,200.0,0.0008015083321695936,200.0,8.952925116966575e-08,200.0,1.1930573695624296e-07,200.0,7.986212271446357e-08,,,,,,,,,,
200.0,9.52916658431681e-08,200.0,0.0008102545341561907,200.0,9.10891760943182e-08,200.0,1.2130697779395708e-07,200.0,8.122905440855093e-08,,,,,,,,,,
200.0,9.69635306723684e-08,200.0,0.0008190975103107489,200.0,9.267628034911806e-08,200.0,1.2334178682119996e-07,200.0,8.261938251008577e-08,,,,,,,,,,
200.0,9.866472763553989e-08,200.0,0.0008280356862140792,200.0,9.429103748791233e-08,200.0,1.2541072708317993e-07,200.0,8.403350746791473e-08,,,,,,,,,,
200.0,1.0039577134677747e-07,200.0,0.0008370724250908451,200.0,9.593392931524926e-08,200.0,1.2751437106875598e-07,200.0,8.547183658500735e-08,,,,,,,,,,
200.0,1.0215718544847494e-07,200.0,0.0008462050907779441,200.0,9.7605446030109e-08,200.0,1.296533008688389e-07,200.0,8.693478413543239e-08,,,,,,,,,,
200.0,1.0394950277001762e-07,200.0,0.0008554391134768413,200.0,9.93060863723945e-08,200.0,1.3182810833743278e-07,200.0,8.842277148385611e-08,,,,,,,,,,
200.0,1.0577326548875684e-07,200.0,0.0008647733470278243,200.0,1.0103635777153476e-07,200.0,1.340393952553176e-07,200.0,8.993622720683708e-08,,,,,,,,,,
200.0,1.07629025294123e-07,200.0,0.000874209998843515,200.0,1.0279677649789373e-07,200.0,1.3628777349664094e-07,200.0,9.147558721637555e-08,,,,,,,,,,
200.0,1.0951734355825158e-07,200.0,0.0008837453068916215,200.0,1.045878678169563e-07,200.0,1.385738651980893e-07,200.0,9.304129488521977e-08,,,,,,,,,,
200.0,1.1143879149199905e-07,200.0,0.0008933872623615635,200.0,1.0641016614568562e-07,200.0,1.4089830293108461e-07,200.0,9.463380117484918e-08,,,,,,,,,,
200.0,1.13393950336325e-07,200.0,0.0009031328434407846,200.0,1.0826421521551179e-07,200.0,1.4326172987670994e-07,200.0,9.625356476508201e-08,,,,,,,,,,
200.0,1.1538341152704695e-07,200.0,0.0009129861577842378,200.0,1.1015056822369911e-07,200.0,1.4566480000378297e-07,200.0,9.790105218640655e-08,,,,,,,,,,
200.0,1.1740777687628985e-07,200.0,0.0009229450966876826,200.0,1.1206978801197492e-07,200.0,1.4810817824959914e-07,200.0,9.95767379541829e-08,,,,,,,,,,
200.0,1.1946765875435047e-07,200.0,0.000933013890651883,200.0,1.1402244722693277e-07,200.0,1.5059254070401197e-07,200.0,1.0128110470552385e-07,,,,,,,,,,
200.0,1.2156368027506494e-07,200.0,0.00094318786652098,200.0,1.1600912849236778e-07,200.0,1.5311857479647487e-07,200.0,1.0301464333790817e-07,,,,,,,,,,
200.0,1.236964754842034e-07,200.0,0.0009534759560412308,200.0,1.1803042458313497e-07,200.0,1.5568697948617898e-07,200.0,1.0477785315093102e-07,,,,,,,,,,
200.0,1.258666895513674e-07,200.0,0.0009638743626258226,200.0,1.2008693860208848e-07,200.0,1.5829846545530887e-07,200.0,1.0657124199009604e-07,,,,,,,,,,
200.0,1.2807497896498547e-07,200.0,0.0009743878016310057,200.0,1.2217928415991876e-07,200.0,1.6095375530603481e-07,200.0,1.0839532639576146e-07,,,,,,,,,,
200.0,1.303220117310018e-07,200.0,0.00098501291092104,200.0,1.2430808555827896e-07,200.0,1.6365358375991388e-07,200.0,1.102506317416936e-07,,,,,,,,,,
200.0,1.3260846757493157e-07,200.0,0.0009957559130602523,200.0,1.2647397797598778e-07,200.0,1.6639869786142983e-07,200.0,1.1213769239988096e-07,,,,,,,,,,
200.0,1.3493503814745503e-07,200.0,0.0010066114800857044,200.0,1.2867760765862988e-07,200.0,1.691898571847713e-07,200.0,1.1405705188684956e-07,,,,,,,,,,
200.0,1.3730242723357265e-07,200.0,0.0010175887257897257,200.0,1.3091963211134454e-07,200.0,1.72027834043681e-07,200.0,1.1600926302159062e-07,,,,,,,,,,
200.0,1.3971135096554855e-07,200.0,0.001028683274475083,200.0,1.3320072029494457e-07,200.0,1.7491341370528308e-07,200.0,1.1799488808490514e-07,,,,,,,,,,
200.0,1.4216253803956292e-07,200.0,0.001039900660311248,200.0,1.3552155282554208e-07,200.0,1.7784739460727897e-07,200.0,1.2001449898141688e-07,,,,,,,,,,
200.0,1.4465672993602632e-07,200.0,0.001051236060214571,200.0,1.3788282217763232e-07,200.0,1.8083058857897995e-07,200.0,1.2206867740409046e-07,,,,,,,,,,
200.0,1.4719468114395587e-07,200.0,0.0010626980357503696,200.0,1.402852328906882e-07,200.0,1.83863821065604e-07,200.0,1.2415801500193552e-07,,,,,,,,,,
200.0,1.4977715938910965e-07,200.0,0.0010742825138695703,200.0,1.42729501779339e-07,200.0,1.8694793135678227e-07,200.0,1.2628311355030064e-07,,,,,,,,,,
200.0,1.5240494586633048e-07,200.0,0.0010859950363155955,200.0,1.452163581472456e-07,200.0,1.9008377281876946e-07,200.0,1.2844458512428659e-07,,,,,,,,,,
200.0,1.5507883547567705e-07,200.0,0.0010978295715611398,200.0,1.4774654400473316e-07,200.0,1.9327221313078357e-07,200.0,1.3064305227488336e-07,,,,,,,,,,
200.0,1.5779963706303344e-07,200.0,0.001109797017982146,200.0,1.5032081429010325e-07,200.0,1.96514134524203e-07,200.0,1.3287914820842756e-07,,,,,,,,,,
200.0,1.605681736646854e-07,200.0,0.0011218917705493256,200.0,1.5293993709495716e-07,200.0,1.998104340277752e-07,200.0,1.3515351696888775e-07,,,,,,,,,,
200.0,1.6338528275623908e-07,200.0,0.0011341206646602,200.0,1.5560469389328618e-07,200.0,2.031620237145386e-07,200.0,1.3746681362330114e-07,,,,,,,,,,
200.0,1.6625181650604712e-07,200.0,0.001146479587685809,200.0,1.5831587977471262e-07,200.0,2.065698309554776e-07,200.0,1.3981970445056504e-07,,,,,,,,,,
200.0,1.691686420328528e-07,200.0,0.0011589752107768348,200.0,1.6107430368156794e-07,200.0,2.1003479867465782e-07,200.0,1.42212867133239e-07,,,,,,,,,,
200.0,1.7213664166812969e-07,200.0,0.001171603134654089,200.0,1.63880788650428e-07,200.0,2.135578856113555e-07,200.0,1.446469909527455e-07,,,,,,,,,,
200.0,1.751563819723913e-07,200.0,0.001184371025927938,200.0,1.6673617205750754e-07,200.0,2.1714006658448058e-07,200.0,1.4712277698788774e-07,,,,,,,,,,
200.0,1.7822942145582487e-07,200.0,0.0011972736678323404,200.0,1.6964130586859377e-07,200.0,2.2078233276242048e-07,200.0,1.4964093831676726e-07,,,,,,,,,,
200.0,1.8135637540933593e-07,200.0,0.0012103198087282092,200.0,1.7259705689324737e-07,200.0,2.2448569188578905e-07,200.0,1.5220220022212236e-07,,,,,,,,,,
200.0,1.845381897137515e-07,200.0,0.0012235045752940238,200.0,1.756039732538397e-07,200.0,2.2825116874975418e-07,200.0,1.5480730040024792e-07,,,,,,,,,,
200.0,1.8777582684419134e-07,200.0,0.0012368353739508854,200.0,1.7866360228871852e-07,200.0,2.3207980518612724e-07,200.0,1.574569891735113e-07,,,,,,,,,,
200.0,1.9107026616123432e-07,200.0,0.001250308647342581,200.0,1.817765400409371e-07,200.0,2.3597266054946265e-07,200.0,1.6015202970623285e-07,,,,,,,,,,
200.0,1.9442250420718722e-07,200.0,0.0012639299713970988,200.0,1.849437153091542e-07,200.0,2.3993081196205005e-07,200.0,1.6289319822481115e-07,,,,,,,,,,
200.0,1.9783355500736932e-07,200.0,0.001277695144885712,200.0,1.8816607307412107e-07,200.0,2.4395535461119076e-07,200.0,1.6568128424093782e-07,,,,,,,,,,
200.0,2.013044503770634e-07,200.0,0.001291613193287395,200.0,1.914445747807446e-07,200.0,2.4804740205236945e-07,200.0,1.6851709077930243e-07,,,,,,,,,,
200.0,2.0483624023333184e-07,200.0,0.0013056804758622613,200.0,1.947801986249496e-07,200.0,2.522080865171363e-07,200.0,1.714014346085944e-07,,,,,,,,,,
200.0,2.0842999291284473e-07,200.0,0.0013199018769349453,200.0,1.9817393984539108e-07,200.0,2.564385592360347e-07,200.0,1.7433514647682302e-07,,,,,,,,,,
200.0,2.1208679549485648e-07,200.0,0.0013342735836418596,200.0,2.0162681102052767e-07,200.0,2.6073999072570205e-07,200.0,1.7731872777848426e-07,,,,,,,,,,
200.0,2.1580775412998724e-07,200.0,0.0013488045783708877,200.0,2.0513984237057954e-07,200.0,2.6511357115023464e-07,200.0,1.8035370755311696e-07,,,,,,,,,,
200.0,2.1959399437493207e-07,200.0,0.0013634910999444614,200.0,2.0871408206496524e-07,200.0,2.695605106313374e-07,200.0,1.8344063331574328e-07,,,,,,,,,,
200.0,2.2344666153289168e-07,200.0,0.0013783387303076876,200.0,2.1235059653506043e-07,200.0,2.7408203958613183e-07,200.0,1.8658039414885357e-07,,,,,,,,,,
200.0,2.2736692099988547e-07,200.0,0.0013933439901563309,200.0,2.1605047079226434e-07,200.0,2.786794090680484e-07,200.0,1.8977389435180672e-07,,,,,,,,,,
200.0,2.3135595861728712e-07,200.0,0.0014085147160007123,200.0,2.1981480875180284e-07,200.0,2.8335389111241296e-07,200.0,1.9302205370128833e-07,,,,,,,,,,
200.0,2.354149810305468e-07,200.0,0.0014238471804454847,200.0,2.2364473356196443e-07,200.0,2.881067790887245e-07,200.0,1.963258077160719e-07,,,,,,,,,,
200.0,2.395452160542081e-07,200.0,0.0014393483505176533,200.0,2.275413879392492e-07,200.0,2.929393880579954e-07,200.0,1.99686107926549e-07,,,,,,,,,,
200.0,2.437479130430959e-07,200.0,0.0014550150656847051,200.0,2.3150593450936467e-07,200.0,2.9785305513687804e-07,200.0,2.031039221487377e-07,,,,,,,,,,
200.0,2.480243432703342e-07,200.0,0.0014708538119181823,200.0,2.3553955615393445e-07,200.0,3.0284913986739693e-07,200.0,2.0658023476301013e-07,,,,,,,,,,
200.0,2.523758003120225e-07,200.0,0.0014868619006703767,200.0,2.396434563634932e-07,200.0,3.079290245930503e-07,200.0,2.1011604699760548e-07,,,,,,,,,,
200.0,2.5680360043814024e-07,200.0,0.0015030454211276288,200.0,2.438188595964899e-07,200.0,3.130941148412075e-07,200.0,2.1371237721696155e-07,,,,,,,,,,
200.0,2.6130908301095633e-07,200.0,0.0015194019203877732,200.0,2.480670116447818e-07,200.0,3.1834583971189544e-07,200.0,2.1737026121497126e-07,,,,,,,,,,
200.0,2.6589361089004584e-07,200.0,0.0015359371222514857,200.0,2.523891800049829e-07,200.0,3.236856522729369e-07,200.0,2.210907525132785e-07,,,,,,,,,,
200.0,2.705585708444713e-07,200.0,0.0015526478062234316,200.0,2.5678665425684453e-07,200.0,3.2911502996223053e-07,200.0,2.2487492266481542e-07,,,,,,,,,,
200.0,2.7530537397232007e-07,200.0,0.0015695425518200635,200.0,2.6126074644798705e-07,200.0,3.346354749962094e-07,200.0,2.2872386156222405e-07,,,,,,,,,,
200.0,2.80135456127492e-07,200.0,0.0015866182818293382,200.0,2.6581279148517474e-07,200.0,3.4024851478533925e-07,200.0,2.3263867775180923e-07,,,,,,,,,,
200.0,2.850502783539482e-07,200.0,0.0016038807979891943,200.0,2.704441475327842e-07,200.0,3.4595570235675274e-07,200.0,2.3662049875285365e-07,,,,,,,,,,
200.0,2.9005132732763444e-07,200.0,0.0016213275755357856,200.0,2.7515619641780006e-07,200.0,3.5175861678373415e-07,200.0,2.406704713822241e-07,,,,,,,,,,
200.0,2.951401158061235e-07,200.0,0.0016389658600134693,200.0,2.7995034404228547e-07,200.0,3.576588636226789e-07,200.0,2.44789762084711e-07,,,,,,,,,,
200.0,3.003181830864283e-07,200.0,0.0016567940009426176,200.0,2.848280208026001e-07,200.0,3.6365807535689793e-07,200.0,2.4897955726899334e-07,,,,,,,,,,
200.0,3.0558709547009314e-07,200.0,0.0016748162394126596,200.0,2.897906820163018e-07,200.0,3.6975791184861493e-07,200.0,2.5324106364924927e-07,,,,,,,,,,
200.0,3.109484467373817e-07,200.0,0.0016930313938666615,200.0,2.948398083562589e-07,200.0,3.759600607973599e-07,200.0,2.5757550859256484e-07,,,,,,,,,,
200.0,3.164038586291464e-07,200.0,0.001711443576313217,200.0,2.9997690629231384e-07,200.0,3.822662382077953e-07,200.0,2.619841404727473e-07,,,,,,,,,,
200.0,3.2195498133739716e-07,200.0,0.001730048875623655,200.0,3.052035085410391e-07,200.0,3.886781888635996e-07,200.0,2.664682290295156e-07,,,,,,,,,,
200.0,3.276034940043499e-07,200.0,0.0017488620488164358,200.0,3.1052117452255207e-07,200.0,3.9519768681040053e-07,200.0,2.7102906573428144e-07,,,,,,,,,,
200.0,3.333511052304196e-07,200.0,0.0017678825020058808,200.0,3.1593149082605565e-07,200.0,4.018265358463385e-07,200.0,2.7566796416214816e-07,,,,,,,,,,
200.0,3.391995535909228e-07,200.0,0.0017871059607254536,200.0,3.2143607168319193e-07,200.0,4.085665700212428e-07,200.0,2.803862603700283e-07,,,,,,,,,,
200.0,3.4515060816189926e-07,200.0,0.0018065308946046794,200.0,3.2703655944940615e-07,200.0,4.1541965414355516e-07,200.0,2.851853132817286e-07,,,,,,,,,,
200.0,3.512060690554193e-07,200.0,0.0018261691465728703,200.0,3.3273462509414076e-07,200.0,4.223876842965519e-07,200.0,2.9006650507897336e-07,,,,,,,,,,
200.0,3.5736776796369244e-07,200.0,0.001846018042751739,200.0,3.3853196869925624e-07,200.0,4.294725883626197e-07,200.0,2.95031241599581e-07,,,,,,,,,,
200.0,3.636375687132681e-07,200.0,0.0018660844739521807,200.0,3.4443031996619234e-07,200.0,4.366763265562385e-07,200.0,3.0008095274243717e-07,,,,,,,,,,
200.0,3.700173678290338e-07,200.0,0.0018863679488365943,200.0,3.5043143873216006e-07,200.0,4.4400089196672935e-07,200.0,3.0521709287912244e-07,,,,,,,,,,
200.0,3.765090951072463e-07,200.0,0.001906870119934874,200.0,3.565371154949115e-07,200.0,4.514483111090368e-07,200.0,3.104411412729133e-07,,,,,,,,,,
200.0,3.831147141997571e-07,200.0,0.0019275888897427908,200.0,3.6274917194714854e-07,200.0,4.5902064448454694e-07,200.0,3.157546025045969e-07,,,,,,,,,,
200.0,3.898362232076852e-07,200.0,0.00194853563461786,200.0,3.69069461519882e-07,200.0,4.6671998715076095e-07,200.0,3.2115900690595176e-07,,,,,,,,,,
200.0,3.966756552857719e-07,200.0,0.001969710600368415,200.0,3.7549986993540177e-07,200.0,4.7454846930123253e-07,200.0,3.266559110004656e-07,,,,,,,,,,
200.0,4.036350792574715e-07,200.0,0.0019911123739024456,200.0,3.8204231576995065e-07,200.0,4.825082568540775e-07,200.0,3.322468979513314e-07,,,,,,,,,,
200.0,4.107166002404289e-07,200.0,0.002012737813533946,200.0,3.886987510257162e-07,200.0,4.906015520518294e-07,200.0,3.3793357801778326e-07,,,,,,,,,,
200.0,4.179223602834572e-07,200.0,0.00203460239960551,200.0,3.9547116171384624e-07,200.0,4.988305940696859e-07,200.0,3.4371758901844155e-07,,,,,,,,,,
200.0,4.2525453901436676e-07,200.0,0.002056706993686483,200.0,4.023615684463441e-07,200.0,5.071976596357733e-07,200.0,3.49600596803355e-07,,,,,,,,,,
200.0,4.3271535429898326e-07,200.0,0.0020790492163865267,200.0,4.0937202703916814e-07,200.0,5.157050636600885e-07,200.0,3.555842957334196e-07,,,,,,,,,,
200.0,4.40304055391143e-07,200.0,0.002101627963451922,200.0,4.165046291255081e-07,200.0,5.243551598752746e-07,200.0,3.6167040916837277e-07,,,,,,,,,,
200.0,4.4802879442187025e-07,200.0,0.002124451346869049,200.0,4.2376150277975e-07,200.0,5.331503414873377e-07,200.0,3.678606899634301e-07,,,,,,,,,,
200.0,4.558890542392867e-07,200.0,0.002147516483878189,200.0,4.311448131524601e-07,200.0,5.420930418376435e-07,200.0,3.741569209736395e-07,,,,,,,,,,
200.0,4.6388721232105456e-07,200.0,0.0021708357264323638,200.0,4.3865676311616887e-07,200.0,5.511857350761503e-07,200.0,3.805609155675156e-07,,,,,,,,,,
200.0,4.7202568785227385e-07,200.0,0.0021944115004336046,200.0,4.46296463078397e-07,200.0,5.604309368453164e-07,200.0,3.8707451814942674e-07,,,,,,,,,,
200.0,4.803069424567896e-07,200.0,0.002218239295468154,200.0,4.540722925800306e-07,200.0,5.698312049762825e-07,200.0,3.936996046904302e-07,,,,,,,,,,
200.0,4.887334809420418e-07,200.0,0.00224231609851542,200.0,4.6198359763957746e-07,200.0,5.793891401959357e-07,200.0,4.004380832687184e-07,,,,,,,,,,
200.0,4.973078520562538e-07,200.0,0.0022666553171973745,200.0,4.70032738537186e-07,200.0,5.891073868466869e-07,200.0,4.072918946191248e-07,,,,,,,,,,
200.0,5.060326492594895e-07,200.0,0.0022912552578073053,200.0,4.782221166729944e-07,200.0,5.989886336172049e-07,200.0,4.142630126919123e-07,,,,,,,,,,
200.0,5.149105115076753e-07,200.0,0.002316123303557602,200.0,4.865541752832203e-07,200.0,6.090356142868294e-07,200.0,4.2135344522141335e-07,,,,,,,,,,
200.0,5.239441240511069e-07,200.0,0.0023412587227186837,200.0,4.950314001690604e-07,200.0,6.192511084809422e-07,200.0,4.2856523430397863e-07,,,,,,,,,,
200.0,5.331362192460851e-07,200.0,0.0023666665703830757,200.0,5.036563204382256e-07,200.0,6.29637942440078e-07,200.0,4.359004569862869e-07,,,,,,,,,,
200.0,5.424895773815382e-07,200.0,0.002392345348467362,200.0,5.124315092594755e-07,200.0,6.401989898016418e-07,200.0,4.4335815569300863e-07,,,,,,,,,,
200.0,5.520070275197096e-07,200.0,0.0024183031201409004,200.0,5.213595846299471e-07,200.0,6.509371723945897e-07,200.0,4.5094646202557974e-07,,,,,,,,,,
200.0,5.616914483519363e-07,200.0,0.0024445395826380237,200.0,5.304432101563305e-07,200.0,6.618554610474813e-07,200.0,4.5866464347808494e-07,,,,,,,,,,
200.0,5.715457690687945e-07,200.0,0.0024710602144234033,200.0,5.396850958492837e-07,200.0,6.729568764100352e-07,200.0,4.6651492282552485e-07,,,,,,,,,,
200.0,5.815729702464357e-07,200.0,0.0024978639033559373,200.0,5.490879989319585e-07,200.0,6.842444897888972e-07,200.0,4.7449956088376534e-07,,,,,,,,,,
200.0,5.91776084747678e-07,200.0,0.0025249580553242663,200.0,5.586547246622575e-07,200.0,6.957214239966565e-07,200.0,4.826208571604609e-07,,,,,,,,,,
200.0,6.021581986392889e-07,200.0,0.0025523416238353316,200.0,5.683881271698419e-07,200.0,7.073908537091329e-07,200.0,4.908811505172311e-07,,,,,,,,,,
200.0,6.127224521252636e-07,200.0,0.0025800213586207954,200.0,5.782911103074071e-07,200.0,7.192560083444926e-07,200.0,4.992828198432536e-07,,,,,,,,,,
200.0,6.234720404964336e-07,200.0,0.002607993515303528,200.0,5.883666285169343e-07,200.0,7.31320169991813e-07,200.0,5.078282847402557e-07,,,,,,,,,,
200.0,6.344102150969105e-07,200.0,0.0026362700894846766,200.0,5.986176877109321e-07,200.0,7.435866762708569e-07,200.0,5.165200062189674e-07,,,,,,,,,,
200.0,6.455402843071817e-07,200.0,0.0026648497877766594,200.0,6.090473461691556e-07,200.0,7.560589207730652e-07,200.0,5.253604874082399e-07,,,,,,,,,,
200.0,6.568656145447967e-07,200.0,0.0026937395638664615,200.0,6.196587154507897e-07,200.0,7.687403540000679e-07,200.0,5.343522742753923e-07,,,,,,,,,,
200.0,6.683896312822468e-07,200.0,0.0027229357462944755,200.0,6.304549613226785e-07,200.0,7.816344843179728e-07,200.0,5.434979563594892e-07,,,,,,,,,,
200.0,6.801158200830013e-07,200.0,0.0027524503785613754,200.0,6.414393047036309e-07,200.0,7.94744878927676e-07,200.0,5.528001675170939e-07,,,,,,,,,,
200.0,6.92047727655608e-07,200.0,0.002782288165254726,200.0,6.526150226251416e-07,200.0,8.080751648512669e-07,200.0,5.622615866805033e-07,,,,,,,,,,
200.0,7.041889629261537e-07,200.0,0.00281244553879744,200.0,6.639854492090785e-07,200.0,8.216290299352464e-07,200.0,5.718849386292573e-07,,,,,,,,,,
200.0,7.165431981297754e-07,200.0,0.002842908765538617,200.0,6.755539766619489e-07,200.0,8.354102238702565e-07,200.0,5.816729947747251e-07,,,,,,,,,,
200.0,7.291141699211363e-07,200.0,0.0028737060180402587,200.0,6.873240562870534e-07,200.0,8.494225592282057e-07,200.0,5.916285739579949e-07,,,,,,,,,,
200.0,7.419056805043945e-07,200.0,0.0029048480516294106,200.0,6.99299199513715e-07,200.0,8.636699125165758e-07,200.0,6.017545432617029e-07,,,,,,,,,,
200.0,7.549215987831718e-07,200.0,0.0029363258657872098,200.0,7.114829789448888e-07,200.0,8.781562252504202e-07,200.0,6.120538188355978e-07,,,,,,,,,,
200.0,7.681658615304358e-07,200.0,0.002968124972413463,200.0,7.238790294228071e-07,200.0,8.928855050424824e-07,200.0,6.225293667360384e-07,,,,,,,,,,
200.0,7.816424745790576e-07,200.0,0.0030002678027091978,200.0,7.364910491130878e-07,200.0,9.078618267113773e-07,200.0,6.331842037803527e-07,,,,,,,,,,
200.0,7.953555140332018e-07,200.0,0.003032744058611923,200.0,7.493228006080094e-07,200.0,9.230893334085449e-07,200.0,6.440213984151782e-07,,,,,,,,,,
200.0,8.093091275010451e-07,200.0,0.003065579128221078,200.0,7.623781120487547e-07,200.0,9.385722377639752e-07,200.0,6.550440716003374e-07,,,,,,,,,,
200.0,8.235075353489854e-07,200.0,0.003098781935900899,200.0,7.756608782673124e-07,200.0,9.54314823051186e-07,200.0,6.66255397707238e-07,,,,,,,,,,
200.0,8.379550319779357e-07,200.0,0.003132344180410908,200.0,7.891750619482515e-07,200.0,9.703214443717108e-07,200.0,6.776586054329717e-07,,,,,,,,,,
200.0,8.526559871220039e-07,200.0,0.0031662495610950223,200.0,8.029246948107691e-07,200.0,9.865965298594759e-07,200.0,6.892569787301063e-07,,,,,,,,,,
200.0,8.676148471699089e-07,200.0,0.0032005205927794415,200.0,8.169138788112452e-07,200.0,1.0031445819053266e-06,200.0,7.010538577521328e-07,,,,,,,,,,
200.0,8.828361365096153e-07,200.0,0.0032351602346277386,200.0,8.311467873668104e-07,200.0,1.0199701784021198e-06,200.0,7.130526398153204e-07,,,,,,,,,,
200.0,8.983244588965378e-07,200.0,0.0032701773787372906,200.0,8.456276666002361e-07,200.0,1.0370779740106395e-06,200.0,7.25256780376847e-07,,,,,,,,,,
200.0,9.140844988457379e-07,200.0,0.003305568646642364,200.0,8.603608366064369e-07,200.0,1.054472701446848e-06,200.0,7.376697940299299e-07,,,,,,,,,,
200.0,9.301210230485686e-07,200.0,0.0033413420763773916,200.0,8.753506927411079e-07,200.0,1.0721591727904882e-06,200.0,7.502952555155764e-07,,,,,,,,,,
200.0,9.464388818140757e-07,200.0,0.0033774766591950505,200.0,8.906017069318267e-07,200.0,1.090142280815952e-06,200.0,7.631368007521243e-07,,,,,,,,,,
200.0,9.630430105358378e-07,200.0,0.003414005309221676,200.0,9.061184290118138e-07,200.0,1.1084270003450956e-06,200.0,7.761981278820154e-07,,,,,,,,,,
200.0,9.799384311843585e-07,200.0,0.003450939908321034,200.0,9.21905488077232e-07,200.0,1.1270183896230995e-06,200.0,7.894829983366878e-07,,,,,,,,,,
200.0,9.971302538258e-07,200.0,0.0034882776062896328,200.0,9.379675938678381e-07,200.0,1.1459215917170104e-06,200.0,8.029952379196067e-07,,,,,,,,,,
200.0,1.0146236781672961e-06,200.0,0.0035259989783072787,200.0,9.543095381718096e-07,200.0,1.1651418359379699e-06,200.0,8.167387379078834e-07,,,,,,,,,,
