I/II_MS0,time,I/II_BSK21,I/II_ENG,I/II_APR,I/II_WFF1,I/III_MS0,I/III_BSK21,I/III_ENG,I/III_APR,I/III_WFF1
0.522256641143731,15.555555566700958,0.7440780945076233,0.805431509167674,0.8831987673517401,1.0171637351888063,0.48740768085004,0.5867995760174598,0.6141051296457684,0.648596380970066,0.707340113621979
0.5178234979431812,15.975975987109791,0.7396215662697527,0.8011376031822254,0.879256714957496,1.0140100382582462,0.4821285209378979,0.5815002729306566,0.6088837175111601,0.6435680808928972,0.7027659467271455
0.5133809670343985,16.39639640751863,0.7351447212680498,0.7968158892205206,0.8752739832122346,1.010786305578508,0.4768653681379428,0.5762298475556905,0.6036899917390521,0.6385623558805466,0.6981966234929722
0.5089267658309121,16.816816827927465,0.7306465687170649,0.7924660441306491,0.8712513294363963,1.0074954458833196,0.4716137174248906,0.5709842050852347,0.5985203018752033,0.6335763732075098,0.693631094475987
0.5044587891509702,17.2372372483363,0.7261261424118306,0.7880877021131437,0.8671893652401218,1.0041400302917385,0.466369451051969,0.5657595402895491,0.5933712316013308,0.6286074445285665,0.689068279873744
0.4999750940890493,17.657657668745134,0.7215825081516493,0.7836804691462075,0.8630885811733952,1.0007223378584895,0.4611287999833597,0.5605523177846762,0.5882395855179499,0.6236530214707341,0.684507084755029
0.4954738841677936,18.07807808915397,0.7170147677313593,0.7792439337808625,0.8589493679807573,0.99724439342278,0.4558883082160775,0.5553592515608882,0.5831223749895408,0.6187106912907832,0.6799464112405292
0.4909534912349049,18.498498509562804,0.7124220631340275,0.7747776770672451,0.8547720353181458,0.9937080006667104,0.4506447986326788,0.5501772885433088,0.5780168058201165,0.6137781733658624,0.6753851681900321
0.4864123577699004,18.918918929971635,0.7078035789273132,0.770281279734725,0.8505568255082163,0.990114771667495,0.4453953394720552,0.5450035925330556,0.5729202675049271,0.6088533136683317,0.6708222792684965
0.4818490171239741,19.33933935038047,0.7031585441376537,0.7657543290385769,0.846303927334887,0.9864661510584058,0.4401372105260355,0.5398355294643989,0.5678303219057702,0.6039340797094145,0.666256689281855
0.4772620718187251,19.759759770789305,0.6984862333991768,0.7611964234202461,0.8420134870320235,0.9827634373395294,0.4348678705216252,0.5346706536280186,0.5627446929006594,0.5990185565192423,0.661687369180898
0.4726501704421196,20.18018019119814,0.6937859667627918,0.7566071769498882,0.8376856174893222,0.9790078023062015,0.4295849236391742,0.5295066948587976,0.5576612574359707,0.5941049416604515,0.6571133201239956
0.4680119846480005,20.600600611606975,0.6890571096811905,0.751986223022403,0.8333204060699992,0.9752003072780872,0.4242860869691802,0.5243415465500567,0.552578037200803,0.5891915402979773,0.6525335765797906
0.4633461869665797,21.02102103201581,0.6842990720368645,0.7473332160247492,0.8289179216628313,0.971341917150368,0.4189691599000481,0.5191732541872747,0.5474931890916939,0.584276760767193,0.647947208700792
0.4586514281094471,21.441441452424645,0.6795113051947369,0.7426478335515179,0.8244782211819468,0.9674335131235632,0.4136319942623635,0.514000003181245,0.5424049972876769,0.5793591109601633,0.6433533242678381
0.4539263164739799,21.86186187283348,0.6746932993209398,0.7379297769055997,0.8200013535274949,0.9634759043510314,0.4082724679052544,0.5088201076390778,0.5373118658944962,0.5744371934615138,0.6387510701118636
0.4491694008839281,22.28228229324231,0.6698445787487222,0.7331787712408744,0.8154873639447596,0.9594698370890024,0.4028884615014139,0.5036319985887657,0.5322123107491303,0.5695097011453417,0.6341396327594393
0.4443791584383308,22.70270271365115,0.6649646973801265,0.728394564910679,0.8109362978254931,0.9554160034436848,0.3974778400216644,0.4984342120573095,0.5271049512698365,0.5645754133554458,0.6295182393852293
0.4395539856638875,23.123123134059984,0.66005323229565,0.723576927358815,0.8063482031708868,0.9513150488265878,0.3920384404484713,0.493225376743162,0.5219885021238216,0.5596331919591723,0.6248861580825789
0.4346921952189279,23.54354355446882,0.655109776477658,0.7187256465307776,0.801723132414278,0.9471675791647158,0.3865680638493591,0.4880042012244845,0.5168617648803945,0.5546819768200907,0.6202426979627097
0.4297920172243861,23.963963974877657,0.6501339309333033,0.7138405258140944,0.797061143522654,0.94297416641203,0.381064472983628,0.4827694607630276,0.5117236196568695,0.5497207812279888,0.615587209001104
0.4248516050163217,24.384384395286492,0.6451252965718849,0.7089213794238436,0.7923623005408928,0.938735353675376,0.3755253945319444,0.4775199848417705,0.5065730154292986,0.5447486872603078,0.6109190817511849
0.4198690494912959,24.804804815695324,0.6400834661199651,0.7039680270966072,0.7876266736692814,0.9344516598921376,0.3699485302885544,0.4722546448408707,0.5014089600321928,0.5397648412139995,0.6062377470296244
0.4148423960231246,25.22522523610416,0.6350080153755935,0.6989802886515478,0.7828543382683246,0.9301235840837874,0.3643315712455168,0.4669723413333155,0.4962305112443302,0.5347684484687958,0.6015426753286802
0.4097696643736876,25.645645656512997,0.6298984952982403,0.6939579775638136,0.7780453722633809,0.9257516081084892,0.3586722149272183,0.4616719927932712,0.4910367667171912,0.529758767118826,0.596833375266657
0.4046488727720355,26.06606607692183,0.624754424963633,0.6889008950693755,0.7731998546288636,0.921336199685882,0.352968187071587,0.4563525257032612,0.4858268543968903,0.5247351022657301,0.5921093931170882
0.3994780640519472,26.486486497330663,0.6195752860661506,0.6838088240533775,0.7683178622444293,0.9168778143508756,0.3472172655248288,0.451012865806664,0.4805999232747939,0.51969680015762,0.5873703111302628
0.3942553345405165,26.9069069177395,0.6143605185385532,0.6786815231391765,0.7633994664403397,0.912376897015272,0.3414173068899837,0.4456519311661709,0.4753551348181553,0.5146432415249854,0.5826157458889812
0.3889788629348157,27.327327338148336,0.6091095179254966,0.6735187215455515,0.758444729178239,0.9078338832874088,0.3355662733237719,0.4402686271480665,0.4700916552987177,0.5095738350250906,0.5778453462426808
0.3836469392715409,27.74774775855717,0.6038216348090542,0.6683201148589739,0.753453699049241,0.903249199608678,0.3296622595973033,0.4348618434193894,0.4648086492107186,0.5044880106521746,0.5730587909521747
0.3782579929376695,28.168168178966003,0.5984961762642838,0.6630853620041822,0.7484264073023796,0.8986232631978025,0.3237035191164419,0.4294304536430812,0.4595052739307668,0.4993852133874469,0.5682557860764993
0.3728106185764654,28.588588599374837,0.593132409354627,0.6578140835717533,0.7433628640913327,0.8939564815667604,0.3176884879185689,0.4239733170417859,0.4541806757847967,0.4942648972731273,0.5634360621612173
0.3673035997191969,29.009009019783676,0.5877295665101202,0.6525058614287385,0.7382630551347977,0.8892492517994126,0.3116158064285289,0.4184892819087381,0.4488339881038592,0.489126520090968,0.5585993712468243
0.3617359344111469,29.429429440192507,0.5822868525314682,0.6471602398234823,0.7331269388386032,0.8845019588401868,0.3054843432238242,0.4129771909784449,0.4434643305534758,0.4839695386757,0.5537454829094639
0.3561068531280884,29.849849860601346,0.5768034530246525,0.6417767280400495,0.7279544434639275,0.8797149739593156,0.2992932110875284,0.4074358884058044,0.4380708103095938,0.4787934044011424,0.5488741809946075
0.3504158360331476,30.270270281010177,0.5712785462817632,0.6363548046516888,0.7227454662449989,0.874888652975002,0.2930417823809213,0.4018642304274011,0.4326525248005214,0.4735975603948675,0.5439852601757282
0.3446626262518865,30.690690701419015,0.5657113141566579,0.6308939235698716,0.7174998728638307,0.8700233341985832,0.2867297003946877,0.3962610951371054,0.4272085660529509,0.4683814398784939,0.5390785222145137
0.3388472403365446,31.111111121827847,0.5601009548161228,0.6253935208434137,0.7122174978432417,0.8651193363568059,0.2803568879322379,0.3906253936369408,0.4217380265411974,0.4631444650239909,0.5341537725053783
0.3329699761332427,31.53153154223668,0.5544466958735335,0.6198530230275323,0.7068981461216391,0.8601769570527177,0.2739235538974255,0.3849560823200926,0.4162400063430003,0.4578860472906239,0.5292108167820984
0.3270314179669253,31.951951962645516,0.5487478079877901,0.6142718564581724,0.7015415956808461,0.8551964709615083,0.2674301966664387,0.3792521753112662,0.4107136213675995,0.4526055888524257,0.5242494581569763
0.3210324389219021,32.372372383054355,0.5430036185206693,0.6086494573092777,0.6961476012504851,0.8501781284949691,0.2608776050031968,0.3735127572499858,0.4051580123708729,0.4473024851855504,0.519269494585646
0.3149742003614222,32.792792803463186,0.5372135250099611,0.602985282150242,0.6907158990075128,0.8451221548971215,0.2542668562087659,0.3677369961328992,0.399572354452055,0.4419761287348881,0.5142707168452224
0.3088581481096005,33.21321322387202,0.5313770081781037,0.597278818702412,0.6852462121620408,0.8400287498801426,0.2475993112769384,0.3619241552955083,0.3939558668588668,0.4366259135378049,0.5092529071047764
0.3026860053052808,33.633633644280856,0.5254936441992278,0.5915295974006195,0.6797382572822027,0.8348980877992128,0.2408766068571624,0.3560736049637659,0.3883078240395096,0.4312512406533005,0.5042158380432101
0.2964597617087846,34.054054064689694,0.5195631159478525,0.5857372025571644,0.6741917511841627,0.8297303181439066,0.2341006439112446,0.3501848327721796,0.3826275658062302,0.4258515242120439,0.49915927227009
0.2901816701580363,34.474474485098526,0.5135852233031117,0.5799012828120724,0.6686064185485411,0.8245255670560148,0.2272735837987916,0.3442574534169629,0.3769145071721618,0.4204261982380099,0.4940829629733897
0.2838542355784399,34.89489490550736,0.5075598930266211,0.5740215614867371,0.6629820000573223,0.8192839392627909,0.2203978371975019,0.3382912179633694,0.3711681481235629,0.4149747240441418,0.4889866552742515
0.2774801981590185,35.315315325916195,0.5014871862513627,0.568097846367482,0.6573182606463224,0.8140055206128929,0.2134760474631891,0.3322860208453335,0.3653880827609786,0.4094965978166582,0.4838700877593714
0.2710625207759206,35.735735746325034,0.4953673051998344,0.5621300390196379,0.6516149977668517,0.8086903811739086,0.2065110784929275,0.3262419061724734,0.3595740078063537,0.4039913582101392,0.4787329949741669
0.2646043740508265,36.156156166733865,0.4892005987188105,0.5561181427677404,0.645872049672012,0.8033385788696313,0.1995060004506498,0.3201590726306286,0.3537257303288222,0.3984585940473347,0.4735751104262841
0.2581091207716304,36.576576587142696,0.4829875664717669,0.5500622700380049,0.6400893035754416,0.7979501639516499,0.1924640750200144,0.3140378771376703,0.3478431745553432,0.3928979519076651,0.4683961701501285
0.2515802996315784,36.996997007551535,0.4767288616483016,0.5439626485587602,0.6342667035334706,0.7925251835205137,0.1853887401677683,0.3078788372050972,0.3419263876449683,0.3873091434841881,0.4631959167571288
0.2450216079199876,37.41741742796037,0.4704252925492357,0.537819626440714,0.6284042579478004,0.7870636865191954,0.1782835941271091,0.3016826322137168,0.3359755443499655,0.3816919526009104,0.4579741038840849
0.2384368830435136,37.837837848369205,0.4640778227707999,0.531633676615094,0.6225020465640836,0.7815657290122849,0.1711523789432966,0.2954501033550987,0.3299909510266108,0.376046241762743,0.4527305009410631
0.2318300867527701,38.25825826877803,0.4576875700952245,0.5254053999377529,0.6165602268447473,0.7760313796195151,0.1639989658478224,0.2891822520544669,0.3239730483259425,0.3703719581115245,0.4474648980522719
0.2252052867022012,38.678678689186874,0.4512558050426374,0.5191355272468392,0.6105790396182669,0.7704607252091937,0.1568273386607375,0.2828802382763554,0.3179224132015139,0.3646691386924841,0.4421771112631934
0.2185666389129212,39.09909910959571,0.4447839477840802,0.5128249203675264,0.6045588140900152,0.7648538765382071,0.1496415780159932,0.2765453771619136,0.3118397595009765,0.3589379151041286,0.4368669876821431
0.211918370308236,39.519519530004544,0.4382735642397274,0.5064745722122875,0.598499972587235,0.759210973843443,0.142445845682656,0.2701791348793917,0.3057259378095416,0.3531785179087253,0.4315344105620279
0.2052647616954845,39.939939950413375,0.4317263614302651,0.5000856060177334,0.5924030337877932,0.7535321923237879,0.135244369339239,0.2637831237462096,0.2995819344969505,0.3473912795382306,0.4261793043961409
0.1986101310906558,40.360360370822214,0.4251441821571288,0.4936592737146155,0.5862686155385711,0.7478177474112248,0.1280414276639498,0.2573590967015419,0.2934088699195588,0.3415766368453592,0.4208016400714058
0.1919588172447346,40.78078079123105,0.4185289990510432,0.4871969533972914,0.580097436935191,0.7420678998028426,0.1208413355676125,0.2509089411626221,0.2872079957588596,0.3357351331205075,0.4154014392914957
0.1853151632175825,41.20120121163989,0.4118829079644868,0.4807001460174384,0.5738903196982323,0.7362829601789266,0.1136484293834261,0.244434672236539,0.2809806914544994,0.3298674190231784,0.4099787790642758
0.1786835017239637,41.621621632048715,0.4052081207053662,0.474170471108766,0.5676481886650521,0.7304632935388419,0.1064670537089187,0.2379384252831469,0.2747284598223687,0.3239742530110975,0.4045337957632074
0.172068140541928,42.04204205245755,0.3985069578651384,0.4676096629634422,0.5613720717357573,0.72460932314131,0.0993015478911241,0.2314224485470474,0.2684529231710575,0.3180565011018606,0.3990666887934784
0.1654733479558071,42.46246247286639,0.3917818410817741,0.4610195652978537,0.5550630990298144,0.7187215341874829,0.0921562326902041,0.224889095210438,0.2621558178361263,0.3121151358930613,0.3935777238095759
0.158903339542025,42.88288289327522,0.385035284901596,0.4544021256526457,0.5487225012648329,0.7128004766064442,0.08503539809637,0.2183408151162349,0.255838988466538,0.3061512348272014,0.3880672354307694
0.1523622655521892,43.303303313684054,0.3782698885798287,0.4477593895318082,0.542351607402273,0.7068467676470702,0.0779432914047018,0.2117801464766706,0.2495043820485888,0.3001659777443798,0.382535629589135
0.1458541992050493,43.72372373409289,0.3714883278215554,0.4410934941973017,0.5359518426330224,0.7008610942286687,0.0708841060505752,0.2052097073771152,0.2431540415757275,0.2941606447929383,0.3769833856853331
0.1393831256585881,44.14414415450173,0.3646933464587099,0.4344066621677846,0.5295247250460421,0.6948442142900093,0.0638619709161459,0.198632187253708,0.236790099420025,0.2881366130380109,0.3714110577674887
0.1329529314344445,44.56456457491056,0.3578877479870608,0.4277011943858663,0.5230718619221822,0.6887969579153639,0.0568809398896343,0.192050338277998,0.2304147705084182,0.2820953527064531,0.3658192754973314
0.126567394407306,44.984984995319394,0.351074386890301,0.4209794633091534,0.5165949457730086,0.6827202278605687,0.0499449817846447,0.185466966516636,0.2240303452357592,0.2760384231839949,0.3602087445231123
0.1202301759280515,45.40540541572823,0.3442561604946721,0.414243905987629,0.5100957500159213,0.6766149996731727,0.0430579721841868,0.1788849236083861,0.2176391823797945,0.2699674686510398,0.3545802464488867
0.1139448124423326,45.825825836137064,0.3374360007116638,0.4074970168831897,0.5035761243494828,0.6704823213944959,0.0362236845681576,0.1723070983136032,0.2112437017960544,0.2638842134159131,0.3489346383830297
0.1077147084015209,46.2462462565459,0.3306168657523872,0.4007413407334791,0.4970379898026861,0.6643233128221444,0.0294457825189662,0.1657364080172882,0.2048463771238903,0.2577904569136728,0.343272852122724
0.1015431298657855,46.66666667695473,0.3238017321033632,0.3939794654626523,0.4904833334263848,0.6581391643067713,0.0227278124743609,0.1591757904733488,0.198449728509184,0.2516880683697648,0.3375958931060772
0.0954331985363415,47.087087097363565,0.3169935867276672,0.3872140151365893,0.4839142030464706,0.6519311350492271,0.0160731970998891,0.1526281957520426,0.1920563153462363,0.2455789816429704,0.3319048384394084
0.0893878872151133,47.5075075177724,0.3101954195193801,0.3804476427916641,0.4773327019013355,0.6457005508604085,0.0094852291073529,0.1460965784126643,0.1856687289951809,0.2394651896553211,0.3262008346678482
0.0834100157471153,47.927927938181234,0.3034102158083959,0.3736830234743785,0.4707409829255589,0.6394488019739035,0.0029670661964673,0.139583889786989,0.1792895855125049,0.233348738660324,0.3204850955878431
0.0775022473614668,48.34834835859007,0.2966409486102715,0.3669228475554449,0.4641412430465815,0.6331773408017161,-0.0034782740644648,0.1330930703101995,0.1729215187357148,0.2272317225017417,0.3147589000196805
0.0716670853018942,48.768768778998904,0.2898905721560924,0.3601698139846809,0.4575357175359535,0.6268876785513712,-0.0098479190893356,0.1266270425759314,0.1665671732835842,0.2211162768685843,0.309023588420554
0.065906871231457,49.18918919940774,0.2831620149767588,0.3534266237241792,0.4509266743410975,0.6205813822641209,-0.0161391444443701,0.1201887040753705,0.1602291977076351,0.2150045735238511,0.3032805598221236
0.0602237839236552,49.609609619816574,0.2764581733931105,0.3466959733984991,0.4443164084114624,0.6142600713118236,-0.0223493768320279,0.1137809205168302,0.1539102378634547,0.2088988145029413,0.2975312684459996
0.0546198381714894,50.030030040225405,0.2697819052002896,0.3399805491530246,0.4377072358896477,0.6079254138344051,-0.0284761969522381,0.1074065192637815,0.1476129305091189,0.2028012261667225,0.2917772201603004
0.0490968843443206,50.45045046063424,0.2631360237672596,0.333283020740634,0.4311014885672258,0.601579123015615,-0.0345173417429039,0.1010682831643056,0.1413398970716212,0.1967140534946927,0.2860199687674493
0.043656608318679,50.87087088104308,0.2565232924126118,0.3266060356481011,0.4245015085049952,0.5952229531254954,-0.0404707060418116,0.0947689447080319,0.1350937373088702,0.1906395545329497,0.2802611120755234
0.0383005324633792,51.29129130145192,0.2499464190838284,0.3199522133448689,0.417909642521218,0.5888586954076049,-0.046334343533065,0.0885111804753322,0.1288770234122685,0.1845799946837745,0.2745022878043016
0.0330300171217594,51.711711721860745,0.243408051076043,0.3133241402171688,0.4113282368731444,0.5824881741564506,-0.0521064671433336,0.0822976056243074,0.1226922945493099,0.1785376411813,0.2687451696916195
0.0278462625335215,52.13213214226958,0.2369107698913469,0.306724364402295,0.4047596321283464,0.5761132424733293,-0.0577854488556416,0.0761307685073578,0.1165420513763508,0.1725147577360806,0.2629914632670546
0.0227503108445072,52.55255256267842,0.2304570873312525,0.3001553909159871,0.3982061582225794,0.569735778043384,-0.063369819474008,0.0700131465124749,0.1104287508229665,0.1665135993537439,0.2572429016414118
0.0177430479036712,52.972972983087246,0.2240494411075219,0.293619676979941,0.3916701296261498,0.563357678881584,-0.0688582685547564,0.0639471414140874,0.1043548010461036,0.1605364072475602,0.2515012412599599
0.0128252052079004,53.39339340349608,0.2176901909899959,0.2871196277501868,0.3851538405794314,0.5569808591368915,-0.0742496441907618,0.0579350752468342,0.0983225567467172,0.1545854035977571,0.2457682576837784
0.0079973657563175,53.81381382390492,0.2113816151821253,0.2806575921465569,0.378659560603007,0.5506072449280279,-0.0795429489033398,0.0519791864341109,0.0923343148034119,0.1486627868190126,0.2400457414485093
0.0032599661294599,54.23423424431376,0.2051259066812578,0.2742358588539119,0.3721895300791298,0.5442387701606154,-0.084737339136763,0.0460816263878586,0.0863923101273462,0.1427707270869843,0.2343354938085742
-0.0013866986299467,54.6546546647226,0.198925170629267,0.267856652877889,0.3657459562296689,0.5378773722829948,-0.0898321218061845,0.0402444564989582,0.0804987116322748,0.1369113617682126,0.2286393224455734
-0.0059424718818916,55.075075085131424,0.1927814217789307,0.2615221316977355,0.3593310090675417,0.5315249883390706,-0.0948267527697776,0.0344696450951932,0.0746556182126657,0.1310867911078385,0.2229590374679068
-0.0104073317126709,55.49549550554026,0.1866965820713363,0.255234382520854,0.3529468176068045,0.5251835510790291,-0.0997208345309706,0.0287590651484473,0.0688650557489549,0.1252990741241307,0.2172964474402952
-0.0147813863546829,55.9159159259491,0.1806724782272131,0.2489954194952895,0.3465954663799874,0.5188549850186428,-0.1045141129808475,0.0231144916798293,0.0631289741292859,0.1195502247768378,0.2116533553350193
-0.0190648689391431,56.336336346357925,0.1747108395618375,0.2428071809314366,0.3402789921622077,0.5125412026021721,-0.1092064733738097,0.0175375994581475,0.0574492442869282,0.1138422083473009,0.2060315546402142
-0.0232581318132169,56.75675676676676,0.1688132975924442,0.2366715268156505,0.3339993808116814,0.5062441005640721,-0.1137979357973296,0.0120299625132778,0.0518276552054054,0.1081769379440879,0.2004328255877009
-0.0273616407109442,57.1771771871756,0.1629813841993888,0.2305902366199178,0.3277585641104077,0.4999655564929277,-0.1182886504431121,0.0065930522049612,0.0462659117940399,0.1025562710223192,0.1948589315106703
-0.0313759691687455,57.59759760758444,0.1572165308043656,0.2245650075087577,0.3215584168182988,0.4937074253910814,-0.1226788930635518,0.0012282363095067,0.0407656328988992,0.0969820061345592,0.1893116152848398
-0.0353017939883684,58.01801802799328,0.1515200674717825,0.2185974528511352,0.315400754700773,0.4874715363285827,-0.1269690612165606,-0.0040632219705404,0.0353283496617095,0.0914558806781523,0.1837925957928995
-0.0391398919051223,58.4384384484021,0.145893222549954,0.2126891009188335,0.3092873318442461,0.4812596893350505,-0.1311596717775852,-0.0092801644588135,0.0299555040756168,0.0859795679584888,0.1783035646268442
-0.0428911383801141,58.85885886881094,0.1403371226931529,0.2068413936153447,0.3032198385513908,0.4750736525474681,-0.1352513604431278,-0.0144215379570785,0.0246484475639526,0.0805546748650878,0.1728461830500317
-0.0465565006577067,59.27927928921978,0.1348527931143254,0.201055684854805,0.2971998993113143,0.4689151593300243,-0.1392448754213362,-0.0194863938466835,0.0194084394080684,0.0751827396062251,0.1674220789392823
