II_epsilon_1e-3,time,II_epsilon_5e-4,II_epsilon_1e-4,III_alpha_0.1,III_alpha_0.05,III_alpha_0.01,I
43.99595070188221,33.633633644280856,44.425863361411835,44.798033125775476,44.318038563823045,44.5657511129765,44.80493027573495,44.826158967412574
43.99693823746597,34.054054064689694,44.424980799798654,44.794573976140924,44.31900213399515,44.56485457699884,44.80149763925977,44.82245567623341
43.99782023655117,34.474474485098526,44.423979078476634,44.79097775337692,44.31984322559003,44.56382931008301,44.79792725743996,44.818613331584224
43.99859849971218,34.89489490550736,44.42286017343337,44.787246580668224,44.32056399735096,44.562677499158426,44.794221270509816,44.814634028836366
43.99927477186272,35.315315325916195,44.42162600817572,44.7833825126388,44.32116653959371,44.561401270569654,44.790381749412866,44.81051979123956
43.999850745192504,35.735735746325034,44.42027845683264,44.77938753774248,44.32165287787063,44.560002693292134,44.78641069812831,44.80627257254498
44.0003280619413,36.156156166733865,44.41881934704672,44.77526358063868,44.32202497643226,44.558483782370566,44.782310056091596,44.80189426019949
44.000708316998576,36.576576587142696,44.417250462670545,44.77101250472297,44.322284741471385,44.55684650201678,44.77808170073834,44.79738667856286
44.0009930603445,36.996997007551535,44.41557354628355,44.766636114828806,44.32243402416895,44.555092768457236,44.77372745020977,44.79275159238767
44.00118379934948,37.41741742796037,44.4137903015453,44.76213616012352,44.322474623562556,44.55322445259807,44.76924906624531,44.78799071056862
44.00128200094696,37.837837848369205,44.41190239540048,44.75751433721727,44.32240828925653,44.55124338248452,44.76464825728309,44.78310569016227
44.00128909369332,38.258258268778036,44.40991146015179,44.75277229349984,44.32223672399066,44.54915134556835,44.75992668178641,44.7780981406752
44.00120646973521,38.678678689186874,44.40781909541771,44.747911630682225,44.32196158609468,44.54695009079742,44.75508595177633,44.77296962857803
44.00103548669246,39.09909910959571,44.405626869959384,44.74293390856126,44.321584491839324,44.544641330543165,44.75012763660334,44.76772168204662
44.00077746946254,39.519519530004544,44.40333632310159,44.73784064895734,44.32110701768072,44.54222674238136,44.745053266935976,44.7623557958529
44.000433711663824,39.939939950413375,44.400948966370294,44.732633339959065,44.32053070203381,44.53970797074656,44.73986433888469,44.75687343639456
44.00000547728719,40.360360370822214,44.39846628490879,44.72731344018477,44.31985704737283,44.537086628478406,44.73456231833928,44.751276046850116
43.999494002209644,40.78078079123105,44.39588973874429,44.72188238323165,44.319087522086726,44.5343642982619,44.729148645385806,44.74556505254007
43.998900495579235,41.201201211639884,44.39322076396756,44.71634158219852,44.31822356220875,44.53154253365714,44.72362473883071,44.73974186605205
43.99822614115582,41.621621632048715,44.390460773812435,44.71069243424877,44.31726657308201,44.528622860332966,44.71799200079103,44.73380789249433
43.997472098577795,42.04204205245755,44.38761115964287,44.704936325205466,44.316217930930634,44.52560677718472,44.71225182131256,44.727764534602414
43.9966395045604,42.46246247286639,44.38467329185511,44.699074634134085,44.31507898434317,44.52249575727339,44.70640558297018,44.721613197745725
43.995729474031144,42.88288289327522,44.381648520702676,44.69310873786671,44.313851055674824,44.51929124872196,44.700454665402034,44.71535529479053
43.994743101207895,43.303303313684054,44.37853817705227,44.68704001541887,44.312535442375214,44.51599467555278,44.69440044972697,44.708992250769484
43.993681460624906,43.72372373409289,44.375343573078645,44.680869852250346,44.311133418248374,44.51260743847647,44.688244322793715,44.702525507309936
43.99254560811213,44.144144154501724,44.372066002907374,44.67459964432021,44.309646234651694,44.509130915642864,44.68198768122352,44.695956526774225
43.99133658173322,44.56456457491056,44.368706743214084,44.66823080188721,44.30807512164109,44.505566463364275,44.67563193554131,44.68928679606563
43.990055402687766,44.984984995319394,44.365267053788884,44.66176475331487,44.30642128906973,44.50191541682031,44.669178513819375,44.68251783005342
43.98870307618305,45.40540541572823,44.361748178069895,44.65520294855457,44.30468592764824,44.498179090754185,44.6626288650994,44.6756511747999
43.9872805922729,45.825825836137064,44.358151343605144,44.64854686216452,44.302870209956325,44.49435878016909,44.65598446256632,44.668688410618486
43.98578892648322,46.2462462565459,44.35447776259069,44.641797996185055,44.30097529112596,44.49045576103291,44.649246806417054,44.661631154327246
43.98422904059729,46.66666667695473,44.35072863235228,44.63495788264735,44.29900230981206,44.48647129099701,44.64241742646155,44.654481061400105
43.98260188339304,47.087087097363565,44.346905135803944,44.628028085803166,44.296952389051555,44.482406610149006,44.63549788442288,44.647239827633676
43.980908391281176,47.5075075177724,44.343008441926514,44.6210102040743,44.29482663699318,44.47826294175813,44.628489775932515,44.63990919051538
43.97914948893566,47.927927938181234,44.33903970626024,44.61390587167485,44.29262614761418,44.47404149308313,44.621394732171694,44.632490930251564
43.977326089891655,48.34834835859007,44.33500007140777,44.60671675986679,44.29035200139034,44.469743456206174,44.61421442111664,44.62498687041831
43.975439097113934,48.768768778998904,44.33089066757346,44.59944457788279,44.28800526592538,44.46537000888287,44.60695054841968,44.61739887828087
43.97348940353472,49.18918919940774,44.32671261310101,44.592091073394634,44.285586996535415,44.46092231541255,44.599604857988616,44.60972886464992
43.971477892564955,49.609609619816574,44.32246701504682,44.5846580327342,44.28309823679726,44.45640152757156,44.59217913282163,44.60197878335208
43.96940543857719,50.030030040225405,44.31815496974962,44.577147281376206,44.280540019055664,44.45180878556372,44.58467519467149,44.59415063045177
43.967272907364794,50.450450460634244,44.31377756342675,44.569560683336164,44.27791336489947,44.44714521902252,44.5770949038913,44.58624644383524
43.965081156573866,50.87087088104308,44.30933587275071,44.56190014060763,44.275219285599185,44.44241194801238,44.56944015886737,44.57826830145908
43.96283103611556,51.29129130145192,44.304830965446335,44.55416759236922,44.27245878252162,44.43761008407496,44.56171289528609,44.57021831995691
43.960523388552076,51.711711721860745,44.30026390105772,44.54636501389145,44.26963284750897,44.432740731250355,44.5539150850971,44.562098652841975
43.95815904946442,52.13213214226958,44.295635731778475,44.53849441527462,44.266742463238735,44.42780498711133,44.546048735273395,44.55391148857339
43.95573884780028,52.55255256267842,44.29094750292717,44.53055783995213,44.26378860356192,44.42280394377605,44.538115886296616,44.545659048426735
43.953263606200935,52.972972983087246,44.28620025375036,44.52255736290513,44.26077223380993,44.41773868890494,44.530118610319924,44.53734358411314
43.95073414129051,53.393393403496084,44.28139501812361,44.514495088645376,44.25769431100867,44.412610307015356,44.522059009440504,44.52896737519268
43.948151263915584,53.81381382390492,44.2765328252738,44.50637314932265,44.25455578417967,44.407419880336235,44.513939213697675,44.52053272649813
43.945515779454176,54.23423424431376,44.271614700510824,44.498193702473735,44.251357594611875,44.402168489844726,44.505761378776164,44.51204196544003
43.942828488056925,54.6546546647226,44.26664166596493,44.48995892860854,44.24810067607299,44.39685721625661,44.49752768369084,44.503497439071836
43.940090184860416,55.075075085131424,44.261614741322,44.48167102874651,44.24478595501414,44.3914871409665,44.489240328348956,44.494901511134074
43.93730166018782,55.49549550554026,44.25653494454776,44.473332221869,44.24141435076919,44.38605934697004,44.48090153101994,44.48625655905703
43.934463699735666,55.9159159259491,44.25140329258539,44.46494474228646,44.2379867757476,44.380574919753,44.47251352568096,44.47756497093717
43.931577084747516,56.336336346357925,44.24622080201588,44.45651083690446,44.23450413562227,44.3750349481379,44.46407855927964,44.46882914246597
43.928642592174505,56.75675676676676,44.24098848966781,44.44803276239104,44.23096732951283,44.36944052507605,44.455598889040665,44.46005147377379
43.92566099482279,57.1771771871756,44.23570737316159,44.439512782456006,44.22737725016445,44.363792748371964,44.447076779633036,44.45123436620367
43.9226330614878,57.59759760758444,44.23037847150173,44.43095316498733,44.22373478412183,44.35809272132568,44.43851450033877,44.44238021940948
43.91955955707499,58.01801802799328,44.22500280595765,44.422356179193024,44.22004081189792,44.35234155327764,44.42991432221963,44.433491428188226
43.91644124270687,58.4384384484021,44.21958140025254,44.41372409275689,44.216296208136285,44.34654036003957,44.4212785152971,44.42457037941612
43.91327887581575,58.85885886881094,44.214115281109116,44.40505916902733,44.21250184176579,44.34069026448352,44.41260934572249,44.415619449032796
43.91007321022179,59.27927928921978,44.20860547866363,44.39636366422149,44.208658576145886,44.33479239707366,44.40390907292249,44.40664099911717
43.90682499619545,59.699699709628604,44.2030530268354,44.387639824613366,44.204767269200076,44.328847895940065,44.3951799468716,44.39763737503647
43.90353498050358,60.12012013003744,44.1974589636564,44.37888988380413,44.20082877359537,44.32285790718171,44.38642420536728,44.3886109026267
43.90020390643807,60.54054055044628,44.19182433155213,44.37011606009136,44.196843937112426,44.31682358500822,44.37764407134515,44.37956388535912
43.89683251390747,60.96096097085512,44.186150177562524,44.36132055385212,44.19281360259632,44.31074609182227,44.36884175021885,44.37049860176745
43.89342153962171,61.38138139126396,44.18043755349317,44.35250554495157,44.188738608207395,44.304626598234165,44.360019427341236,44.36141730294442
43.88997171691872,61.80180181167278,44.174687515990016,44.34367319027031,44.1846197875932,44.298466283005325,44.35117926558126,44.35232221007575
43.88648377588638,62.22222223208162,44.168901126526514,44.33482562136639,44.18045797005602,44.29226633290429,44.34232340296238,44.34321551205061
43.88295844337821,62.64264265249046,44.163079451498454,44.32596494223449,44.176253980730834,44.28602794246387,44.33345395031022,44.33409936322549
43.87939644302189,63.06306307289928,44.15722356214868,44.31709322709107,44.17200864076567,44.27975231361707,44.32457298886204,44.324975881348145
43.87579849523136,63.48348349330812,44.1513345343812,44.308212518147876,44.16772276750844,44.27344065541129,44.31568256837299,44.31584714562113
43.872165317227505,63.90390391371696,44.14541344860035,44.29932482352971,44.16339717470544,44.267094183650165,44.30678470509666,44.30671519486191
43.86849762305543,64.32432433412579,44.139461389471734,44.29043211573431,44.15903267269122,44.26071412031678,44.29788137985261,44.29758202562516
43.86479612359119,64.74474475453464,44.133479445618086,44.28153632961346,44.154630068557765,44.25430169301883,44.28897453612574,44.288449590301326
43.86106152656518,65.16516517494345,44.12746870930509,44.272639360759555,44.15019016633823,44.24785813440303,44.280066078412084,44.27931979615364
43.857294536577385,65.5855855953523,44.12143027605693,44.263743063887425,44.145713767166846,44.2413846815121,44.27115787071347,44.270194503732434
43.853495855088184,66.00600601576113,44.115365244162824,44.254849251360035,44.14120166938989,44.23488257504055,44.26225173509582,44.261075525595196
43.84966618043457,66.42642643616996,44.10927471418686,44.24595969200111,44.136654668692465,44.228353058611475,44.25334945042578,44.251964625146286
43.845806207810504,66.8468468565788,44.10315978849659,44.23707610992668,44.13207355832368,44.221797377918364,44.24445275099571,44.242863515605784
43.8419166292367,67.26726727698764,44.09702157065495,44.22820018343579,44.12745912941922,44.21521677991014,44.235563325106185,44.233773859211674
43.83799813353728,67.68768769739647,44.0908611648421,44.2193335439079,44.12281217090584,44.20861251196423,44.22668281459217,44.22469726661368
43.83405140630613,68.10810811780532,44.08467967514639,44.21047777458832,44.118133469678966,44.20198582089817,44.217812813810234,44.21563529623918
43.83007713021741,68.52852853821413,44.07847820495408,44.20163441061671,44.11342381075114,44.195337952105575,44.20895486888046,44.20658945373554
43.826075984721165,68.94894895862298,44.07225785619113,44.19280493800193,44.10868397730917,44.18867014852327,44.2001104768941,44.197561191151955
43.82204864612308,69.36936937903181,44.06601972867346,44.18399079320912,44.10391475085463,44.18198364975059,44.1912810853929,44.18855190685311
43.81799578755601,69.78978979944064,44.05976491928264,44.175193362579755,44.09911691124404,44.1752796909847,44.18246809195017,44.17956294598748
43.81391807900325,70.21021021984947,44.05349452122904,44.16641398205348,44.094291236807585,44.16855950208738,44.17367284401848,44.170595599908374
43.809816187253446,70.63063064025832,44.047209623152966,44.15765393701181,44.08943850435279,44.161824306447826,44.16489663875828,44.16165110630965
43.80569077592929,71.05105106066715,44.04091130851317,44.1489144623486,44.08455948923881,44.15507532012728,44.15614072293306,44.15273064922833
43.80154250544994,71.471471481076,44.03460065464451,44.14019674254082,44.079654965332296,44.148313750756635,44.147406292614455,44.14383535929864
43.797372033040084,71.89189190148481,44.028278731982546,44.13150191171959,44.074725704992346,44.141540796571334,44.13869449280103,44.13496631422717
43.79318001271197,72.31231232189366,44.021946603227924,44.122831053569655,44.06977247912314,44.13475764539066,44.13000641865004,44.12612453938083
43.788967095224486,72.73273274230249,44.0156053225021,44.114185201080495,44.06479605714841,44.1279654736023,44.1213431153554,44.11731100840026
43.78473392807368,73.15315316271132,44.009255934596524,44.105565338136884,44.05979720692833,44.12116544527316,44.112705578489546,44.10852664367962
43.78048115541487,73.57357358312015,44.0028994741231,44.096972399507735,44.05477669467866,44.11435871116049,44.104094754309386,44.099772316628425
43.77620941803914,73.993994003529,43.996536964704745,44.08840727135911,44.04973528488648,44.107546407782934,44.09551154015409,44.0910488477043
43.77191935345809,74.41441442393783,43.99016941814892,44.07987079171793,44.044673740227196,44.10072965647203,44.086956785078165,44.082357009005534
43.767611595742366,74.83483484434667,43.983797833703505,44.07136375101379,44.039592821424144,44.09390956246128,44.07843129067658,44.07369752437076
43.76328677550927,75.25525526475549,43.97742319730391,44.06288689286279,44.0344932871256,44.087087214154,44.06993581197101,44.06507107035131
43.758945519879745,75.67567568516434,43.97104648084769,44.05444091501252,44.02937589376577,44.08026368225239,44.061471058247584,44.05647827700889
43.75458845241285,76.09609610557317,43.96466864142557,44.046026470386664,44.02424139537022,44.073440018949995,44.05303769375263,44.04791972872649
43.75021619304134,76.516516525982,43.95829062059515,44.03764416809896,44.0190905433275,44.06661725713123,44.0446363380846,44.03939596532083
43.74582935802401,76.93693694639083,43.95191334374652,44.02929457426868,44.013924086213486,44.05979640969233,44.03626756629336,44.030907483316895
43.741428559879516,77.35735736679968,43.94553771948828,44.020978212535205,44.00874276964272,44.05297846890222,44.02793191204701,44.02245473734191
43.737014407305836,77.7777777872085,43.939164639046766,44.012695564134724,44.00354733596368,44.04616440579275,44.01962986768301,44.01403814150402
43.732587505086904,78.19819820761734,43.93279497566123,44.00444707052925,43.99833852402112,44.0393551695562,44.01136188528315,44.00565807059913
43.7281484539944,78.61861862802617,43.92642958396274,43.99623313492775,43.993117068906514,44.032551686930624,44.0031283776307,43.997314860940335
43.723697850679784,79.03903904843501,43.9200692993192,43.98805412235457,43.987883701693086,44.02575486151529,43.99492971902026,43.9890088106733
43.71923628765127,79.45945946884385,43.91371493766848,43.97991036114825,43.982639149159766,44.01896557357431,43.98676624637395,43.980740179917476
43.714764353112756,79.87987988925268,43.90736729492347,43.97180214368517,43.977384133500045,44.01218467962215,43.978638260571415,43.97250919632311
43.71028263085679,80.30030030966151,43.90102714656155,43.963729727447884,43.97211937200838,44.00541301195604,43.97054602789445,43.96431605356053
43.70579170015162,80.72072073007035,43.89469524720921,43.95569333632803,43.96684557676484,43.998651378315365,43.96248978144483,43.956160913301844
43.701292135621905,81.14114115047919,43.8883723302767,43.9476931620832,43.96156345435911,43.99190056155155,43.95446972241524,43.94804390625208
43.69678450712535,81.56156157088802,43.882059107678835,43.93972936583033,43.95627370555019,43.98516131940842,43.94648602105343,43.9399651328625
43.69226937962398,81.98198199129685,43.87575626961854,43.93180207943637,43.95097702494247,43.97843438438381,43.93853881713482,43.93192466443721
43.68774731304673,82.4024024117057,43.86946448440377,43.923911406651115,43.94567410065644,43.971720463636196,43.93062821973397,43.92392254453898
43.683218862139825,82.82282283211453,43.86318439826394,43.91605742380614,43.94036561400305,43.96502023889433,43.922754309509756,43.915958790584156
43.678684576318545,83.24324325252336,43.856916635126396,43.908240179882355,43.935052239157734,43.95833436632144,43.914917143530445,43.90803339549667
43.674144999544616,83.66366367293219,43.85066179630876,43.90045969600127,43.92973464282796,43.95166347627818,43.90711675219925,43.90014632926987
43.66960067015645,84.08408409334102,43.844420460448134,43.89271597198308,43.92441348390744,43.945008173231656,43.89935314236853,43.89229754026288
43.66505212071732,84.50450451374986,43.83819318401506,43.88500898503218,43.91908941315644,43.93836903656898,43.891626297643015,43.884486956033435
43.66049987785688,84.9249249341587,43.831980500832955,43.87733869050355,43.913763072880435,43.93174662013105,43.883936179057656,43.87671448348756
43.65594446211443,85.34534535456753,43.82578292225194,43.869705023588985,43.9084350966189,43.92514145250471,43.876282726119335,43.868980008103726
43.65138638778139,85.76576577497636,43.81960093711938,43.86210789956754,43.903106108813816,43.91855403708607,43.868665858120984,43.861283392809504
43.64682616273957,86.1861861953852,43.8134350118612,43.854547214497245,43.89777672448659,43.911984852256246,43.861085475618246,43.85362449022104
43.64226428829127,86.60660661579404,43.80728559065633,43.847022846268025,43.89244754894132,43.90543435166989,43.853541461939756,43.84600313509902
43.637701258989246,87.02702703620287,43.80115309567104,43.839534655918584,43.88711917748595,43.89890296461609,43.846033684582686,43.83841914769091
43.63313756248923,87.4474474566117,43.79503792731464,43.832082489102,43.88179219516102,43.89239109640473,43.83856199632429,43.83087233562405
43.628573679381915,87.86786787702054,43.78894046447266,43.82466617756586,43.876467176464246,43.885899128724496,43.83112623585877,43.82336249331228
43.624010083037554,88.28828829742938,43.78286106466814,43.817285540492776,43.87114468505742,43.8794274199117,43.8237262277461,43.8158894019781
43.619447239430244,88.7087087178382,43.77680006409618,43.809940385526616,43.865825273440166,43.872976305062025,43.81636178143264,43.80845283022177
43.61488560697719,89.12912913824704,43.77075777766172,43.802630509288605,43.860509482774404,43.86654609605763,43.80903268913285,43.80105253504523
43.6103256363904,89.54954955865588,43.7647345003671,43.79535569716105,43.85519784272688,43.86013708321765,43.801738736298816,43.79368826321576
43.60576777053547,89.9699699790647,43.75873050698874,43.78811572208712,43.849890871173855,43.85374953514864,43.79447970066528,43.786359752836766
43.60121244429141,90.39039039947355,43.752746052558344,43.78091034201226,43.84458907401242,43.847383699216714,43.78725534799576,43.779066734970314
43.59666008440467,90.81081081988238,43.74678137267703,43.77373930800021,43.839292944940354,43.84103980199983,43.780065437281,43.7718089351333
43.59211110932961,91.23123124029122,43.740836683841955,43.766602370790935,43.83400296528331,43.83471804968115,43.77290971974868,43.76458607446508
43.58756592904692,91.65165166070005,43.734912183886124,43.75949926851741,43.828719603857344,43.828418628580415,43.765787938476144,43.757397870339965
43.58302494496029,92.07207208110889,43.72900805249329,43.75242973566283,43.82344331685314,43.82214170577772,43.758699828553794,43.750244036172276
43.57848854986526,92.49249250151772,43.72312445174549,43.745393501782516,43.818174547725924,43.815887429778414,43.751645117720145,43.74312428013517
43.573957127738844,92.91291292192656,43.7172615266553,43.738390290669,43.81291372707226,43.809655931162375,43.74462352737632,43.736038302500546
43.56943105365653,93.33333334233538,43.7114194056304,43.73141982013287,43.80766127247228,43.803447323154074,43.73763477387222,43.72898579140848
43.56491069366269,93.75375376274422,43.70559820080319,43.72448180230045,43.80241758828327,43.7972617020302,43.73067856989277,43.721966420786416
43.560396404668644,94.17417418315306,43.69979800816283,43.71757594436992,43.797183065741365,43.791099147292165,43.72375462582046,43.714979904952834
43.55588853437317,94.5945946035619,43.69401890764598,43.71070194971655,43.79195808304426,43.78495972159963,43.71686265089862,43.70802591620851
43.551387421198264,95.01501502397073,43.68826096533313,43.70385951921959,43.786743005135556,43.77884347319324,43.71000235399724,43.701104124878334
43.54689339422968,95.43543544437956,43.6825242328711,43.69704835268328,43.78153818374206,43.772750435780374,43.703173443780585,43.694214217525264
43.54240677315187,95.8558558647884,43.67680874814511,43.6902681501979,43.776343957320464,43.76668062883466,43.696375628041125,43.687355889825234
43.53792786817766,96.27627628519724,43.67111453572243,43.68351861316724,43.771160651074666,43.760634058279486,43.68960861184588,43.68052884094438
43.53345697994853,96.69669670560606,43.66544160722684,43.67679944488337,43.76598857701644,43.75461071684922,43.68287209429672,43.6737327692378
43.528994399400766,97.11711712601492,43.65978996183767,43.67011035041306,43.76082803405383,43.748610584613594,43.6761657637069,43.666967369189024
43.52454040794416,97.53753754642374,43.65415958688772,43.6634510355836,43.755679308084694,43.74263362963317,43.669489298245495,43.66023232957186
43.52009527740504,97.95795796683257,43.648550458499884,43.6568212047265,43.75054267207875,43.736679808672456,43.66284241271908,43.65352733271258
43.51565926995229,98.37837838724141,43.64296254218457,43.650220556817345,43.74541838612406,43.730749067875806,43.656224802860706,43.64685205469735
43.51123263811538,98.79879880765024,43.637395793378076,43.643648779887144,43.740306697401,43.72484134339035,43.649636166111094,43.64020616653559
43.506815624750544,99.21921922805906,43.63185015786738,43.637105546896166,43.73520784012238,43.71895656187227,43.643076206369514,43.63358933616437
43.50240846304723,99.63963964846792,43.62632557201096,43.63059057110152,43.73012203626517,43.71309464076694,43.63654463091921,43.62700123108691
43.49801137657709,100.06006006887674,43.62082196262822,43.624103563761494,43.72504949541724,43.707255488200374,43.630041148112966,43.62044152130279
43.49362457935288,100.48048048928558,43.61533924722165,43.617644228192134,43.719990414917895,43.70143900261752,43.62356546593992,43.61390988254616
43.489248275886325,100.90090090969441,43.609877337048104,43.61121227368181,43.7149449800225,43.69564507608554,43.61711729143557,43.6074059996754
43.484882661252456,101.32132133010325,43.60443613543769,43.604807412992315,43.70991336403042,43.68987359385059,43.6106963306103,43.60092956964872
43.48052792113547,101.74174175051209,43.59901553871491,43.5984293606768,43.70489572847679,43.68412443401426,43.60430228888385,43.59448030386215
43.4761842318255,102.16216217092092,43.593615436555424,43.592077832231844,43.69989222337206,43.67839746842135,43.59793487216014,43.5880579298399
43.47185176016316,102.58258259132977,43.58823571227986,43.585752543808155,43.694902987471195,43.67269256286121,43.59159378825557,43.581662191702996
43.46753066371494,103.0030030117386,43.58287624318407,43.57945321218529,43.689928148530164,43.667009577323356,43.58527874829652,43.57529284875057
43.46322109122875,103.42342343214742,43.57753690105155,43.57317955537357,43.684967823537534,43.66134836650276,43.57898946840156,43.568949672317025
43.45892318233463,103.84384385255626,43.57221755274883,43.56693129360845,43.68002211889466,43.65570878043255,43.572725671342496,43.56263244020717
43.45463706780013,104.2642642729651,43.56691806066473,43.56070815022142,43.675091130476,43.650090664952664,43.566487087551415,43.55634092785579
43.45036286958467,104.68468469337392,43.56163828320379,43.55450985287391,43.670174943595285,43.644493862287625,43.560273455924275,43.55007489636704
43.44610070093806,105.10510511378277,43.556378075171274,43.54833613478997,43.66527363391149,43.63891821153553,43.554084523935195,43.543834076432006
43.441850666542756,105.5255255341916,43.55113728778428,43.54218673541038,43.66038726770405,43.633363548744576,43.547920046387375,43.53761814757739
43.43761286267651,105.94594595460042,43.54591576859179,43.536061401096504,43.655515901751336,43.62782970693704,43.54177978335154,43.53142671270483
43.43338737739365,106.36636637500926,43.5407133609321,43.52995988509669,43.65065958375454,43.6223165156465,43.53566349635047,43.52525926455982
43.42917429069761,106.7867867954181,43.53552990549208,43.523881946546695,43.64581835247768,43.61682380017851,43.529570942538925,43.519115504070506
43.42497367470013,107.20720721582694,43.530365242703034,43.51782734897272,43.64099223803622,43.611351386280646,43.523501867079645,43.512995456453446
43.42078559373437,107.62762763623577,43.52521920988746,43.51179585705272,43.63618126217399,43.60589909831701,43.51745599232334,43.506898869291305
43.41661010441117,108.0480480566446,43.52009164282432,43.50578723221351,43.63138543860682,43.60046675871459,43.51143300375971,43.50082549968354
43.412447255594486,108.46846847705345,43.514982375737,43.49980122647079,43.62660477339183,43.595054188938114,43.50543264096086,43.494775108165676
43.408297088851896,108.88888889746228,43.509891241270566,43.4938375737988,43.62183926518859,43.58966120924236,43.499454738177064,43.48874745829304
43.40415963900374,109.30930931787113,43.50481807091671,43.48789600341386,43.617088905574235,43.58428763901162,43.49349906523645,43.48274231674574
43.40003493373377,109.72972973827994,43.499762695198804,43.4819763293411,43.61235367913664,43.578933296845406,43.487565394284715,43.476759452920845
43.39592299401171,110.15015015868877,43.49472494414523,43.47607833346304,43.607633563518576,43.57359800103767,43.48165350115757,43.470798639230246
43.39182383418704,110.57057057909762,43.48970464763927,43.470201796068636,43.602928529371376,43.56828156995613,43.47576316487914,43.46485965135745
43.38773746213889,110.99099099950645,43.484701635653586,43.46434650071508,43.59823854192115,43.56298382234164,43.469894167330466,43.458942268546416
43.38366387949849,111.41141141991528,43.47971573853878,43.45851223436232,43.59356356054741,43.55770457774098,43.464046293463355,43.45304627427167
43.379603081847286,111.83183184032413,43.47474678680139,43.45269878680922,43.58890353893186,43.552443656397706,43.45821933114285,43.447171456296
43.3755550589927,112.25225226073294,43.469794610980244,43.446905950999316,43.58425842546496,43.547200879354676,43.45241307177798,43.441317607302324
43.37151979515617,112.67267268114178,43.46485904070575,43.441133522746874,43.579628163301805,43.54197606769434,43.446627310245155,43.435484524499266
43.367497269218426,113.09309310155062,43.45993990544674,43.43538130132661,43.575012690706636,43.53676904187541,43.44086184556211,43.429672009686826
43.36348745482595,113.51351352195945,43.45503703828256,43.42964908937256,43.57041194124591,43.531579622233394,43.435116480710306,43.423879868085685
43.35949032050949,113.9339339423683,43.45015027218707,43.42393669345729,43.565825844213656,43.52640763431197,43.429391022983765,43.41810790729756
43.35550582961088,114.35435436277713,43.445279441188354,43.418243923935,43.56125432485975,43.52125290316988,43.42368528340367,43.41235593485699
43.35153394054113,114.77477478318596,43.44042438048824,43.41257059523011,43.55669730477,43.51611525550304,43.41799907637246,43.406623755593216
43.34757460787729,115.1951952035948,43.4355849262499,43.40691652530186,43.55215470198803,43.51099451933361,43.41233221827563,43.40091117132672
43.34362778167653,115.61561562400362,43.43076091583275,43.40128153533441,43.547626431208286,43.50589052410333,43.406684526019596,43.395218007168005
43.33969340791418,116.03603604441248,43.425952187789925,43.39566544842953,43.543112403627475,43.500803100516784,43.40105581420508,43.38954408724292
43.33577142864538,116.4564564648213,43.42115858227473,43.39006808834216,43.53861252675757,43.49573208091705,43.39544590532058,43.38388923544315
43.33186178208426,116.87687688523013,43.41637994107843,43.38448927745816,43.53412670575711,43.49067729928063,43.3898546313423,43.37825327902525
43.32796440285093,117.29729730563898,43.41161610803558,43.37892884751463,43.52965484386468,43.485638591713055,43.38428182264846,43.37263604833026
43.324079222116275,117.71771772604781,43.406866928890324,43.37338663548648,43.52519684155621,43.48061579638233,43.3787273127237,43.36703737606294
43.320206167912865,118.13813814645663,43.40213225146711,43.36786247833813,43.520752597308665,43.475608753900424,43.373190938122086,43.36145709754567
43.31634516528518,118.55855856686549,43.39741192514928,43.36235621610321,43.51632200747031,43.47061730697904,43.36767253778103,43.3558950503506
43.31249613656943,118.9789789872743,43.392705800525576,43.356867691683235,43.51190496653676,43.465641300372795,43.36217195321256,43.35035107476712
43.308659001485566,119.39939940768313,43.38801372831709,43.35139675030311,43.50750136724381,43.460680580048404,43.35668902821559,43.34482501370285
43.30483367726255,119.81981982809198,43.38333556283132,43.34594323959567,43.50311110089206,43.455734992155456,43.35122360914938,43.33931671308039
43.30102007860095,120.24024024850081,43.37867116144184,43.34050700955307,43.49873405757705,43.45080438574474,43.345775545017496,43.333826021943935
43.29721811749435,120.66066066890966,43.37402038256654,43.33508791255839,43.49437012639504,43.44588861420809,43.34034468756621,43.32835279247666
43.29342770410261,121.08108108931849,43.369383086898125,43.329685803722825,43.49001919570463,43.44098753193685,43.334930891617525,43.32289688014464
43.289648747206044,121.5015015097273,43.36475913694752,43.324300540737624,43.48568115307118,43.4361009954821,43.32953401482466,43.31745814312134
43.28588115362567,121.92192193013616,43.3601483971945,43.31893198429915,43.48135588534003,43.43122886357596,43.32415391791275,43.31203644206336
43.28212482862355,122.34234235054498,43.35555073395466,43.31357999782767,43.477043278252026,43.426370996821035,43.318790464102236,43.306631638908804
43.27837967598407,122.76276277095383,43.35096601558467,43.30824444746924,43.472743216387094,43.42152725781152,43.313443518703146,43.30124359574435
43.274645598115434,123.18318319136266,43.34639411263013,43.30292520174746,43.468455585287614,43.41669751123775,43.30811294820617,43.29587217260153
43.27092249614239,123.60360361177149,43.341834897830694,43.29762213074126,43.464180270169656,43.41188162388401,43.302798618699114,43.29051723635803
43.267210270166885,124.02402403218034,43.3372882463636,43.29233510542277,43.4599171561251,43.407079464976476,43.2975003974358,43.28517866111189
43.26350881937823,124.44444445258917,43.332754035627765,43.287063995952046,43.45566612825581,43.402290906072146,43.29221816007992,43.27985631893339
