I_1ms,time,I_10ms,II_1ms,II_10ms,III_1ms,III_10ms
1.00000000027786,1.2930393170351612e-08,10.000000000027784,1.0000000034059642,10.000000000030912,1.0000000048880577,10.00000000002783
1.0000000002845295,1.296299911215147e-08,10.000000000028452,1.0000000034877183,10.000000000031655,1.0000000050053868,10.000000000028498
1.0000000002912155,1.2995687274764452e-08,10.000000000029122,1.0000000035696728,10.000000000032397,1.0000000051230036,10.000000000029168
1.000000000297918,1.3028457865522787e-08,10.000000000029791,1.0000000036518284,10.000000000033145,1.0000000052409088,10.00000000002984
1.0000000003046365,1.3061311092281523e-08,10.000000000030461,1.0000000037341854,10.000000000033893,1.0000000053591032,10.000000000030512
1.0000000003113716,1.3094247163419801e-08,10.000000000031136,1.0000000038167443,10.00000000003464,1.0000000054775875,10.000000000031187
1.0000000003181233,1.3127266287842283e-08,10.000000000031811,1.0000000038995058,10.000000000035392,1.0000000055963623,10.000000000031864
1.0000000003248917,1.3160368674980354e-08,10.000000000032488,1.0000000039824701,10.000000000036145,1.0000000057154281,10.000000000032543
1.0000000003316765,1.3193554534793558e-08,10.000000000033166,1.000000004065638,10.0000000000369,1.0000000058347862,10.000000000033221
1.0000000003384781,1.3226824077770886e-08,10.000000000033847,1.0000000041490098,10.000000000037657,1.000000005954437,10.000000000033904
1.0000000003452962,1.3260177514932057e-08,10.000000000034527,1.0000000042325858,10.000000000038415,1.000000006074381,10.000000000034586
1.0000000003521312,1.3293615057828979e-08,10.000000000035211,1.000000004316367,10.000000000039176,1.000000006194619,10.000000000035271
1.0000000003589828,1.332713691854695e-08,10.000000000035897,1.0000000044003536,10.000000000039938,1.0000000063151522,10.000000000035957
1.0000000003658513,1.3360743309706121e-08,10.000000000036584,1.000000004484546,10.000000000040703,1.0000000064359806,10.000000000036644
1.0000000003727365,1.3394434444462796e-08,10.000000000037272,1.000000004568945,10.000000000041467,1.0000000065571057,10.000000000037334
1.0000000003796388,1.3428210536510749e-08,10.000000000037963,1.000000004653551,10.000000000042236,1.0000000066785275,10.000000000038025
1.000000000386558,1.346207180008266e-08,10.000000000038655,1.0000000047383644,10.000000000043006,1.000000006800247,10.00000000003872
1.000000000393494,1.3496018449951382e-08,10.000000000039348,1.0000000048233857,10.000000000043778,1.0000000069222652,10.000000000039412
1.000000000400447,1.3530050701431387e-08,10.000000000040044,1.0000000049086155,10.000000000044551,1.0000000070445827,10.00000000004011
1.0000000004074172,1.3564168770380099e-08,10.00000000004074,1.0000000049940545,10.000000000045327,1.0000000071671997,10.000000000040808
1.0000000004144045,1.3598372873199214e-08,10.000000000041439,1.0000000050797029,10.000000000046104,1.0000000072901178,10.000000000041508
1.0000000004214087,1.3632663226836162e-08,10.000000000042139,1.000000005165561,10.000000000046883,1.0000000074133373,10.00000000004221
1.0000000004284304,1.3667040048785435e-08,10.000000000042842,1.0000000052516302,10.000000000047665,1.0000000075368587,10.000000000042913
1.000000000435469,1.3701503557089936e-08,10.000000000043546,1.0000000053379101,10.000000000048448,1.000000007660683,10.000000000043618
1.0000000004425251,1.3736053970342444e-08,10.00000000004425,1.0000000054244016,10.000000000049232,1.000000007784811,10.000000000044325
1.0000000004495984,1.3770691507686896e-08,10.000000000044958,1.0000000055111053,10.000000000050019,1.0000000079092435,10.000000000045032
1.0000000004566891,1.3805416388819885e-08,10.000000000045668,1.0000000055980214,10.000000000050807,1.000000008033981,10.000000000045743
1.000000000463797,1.3840228833991995e-08,10.000000000046379,1.0000000056851508,10.000000000051601,1.0000000081590243,10.000000000046455
1.0000000004709226,1.3875129064009161e-08,10.000000000047091,1.000000005772494,10.000000000052394,1.0000000082843745,10.00000000004717
1.0000000004780656,1.3910117300234178e-08,10.000000000047805,1.0000000058600511,10.000000000053188,1.000000008410032,10.000000000047883
1.0000000004852259,1.3945193764587978e-08,10.000000000048521,1.0000000059478231,10.000000000053983,1.0000000085359975,10.000000000048603
1.000000000492404,1.3980358679551146e-08,10.000000000049239,1.0000000060358103,10.000000000054783,1.000000008662272,10.00000000004932
1.0000000004995997,1.401561226816528e-08,10.000000000049958,1.000000006124013,10.000000000055584,1.000000008788856,10.000000000050042
1.0000000005068128,1.4050954754034376e-08,10.00000000005068,1.0000000062124323,10.000000000056387,1.0000000089157506,10.000000000050765
1.000000000514044,1.4086386361326332e-08,10.000000000051404,1.0000000063010683,10.00000000005719,1.0000000090429564,10.000000000051488
1.0000000005212926,1.4121907314774264e-08,10.000000000052127,1.0000000063899217,10.000000000057996,1.000000009170474,10.000000000052214
1.000000000528559,1.4157517839678036e-08,10.000000000052854,1.0000000064789931,10.000000000058806,1.0000000092983041,10.000000000052943
1.0000000005358434,1.4193218161905626e-08,10.000000000053582,1.0000000065682826,10.000000000059616,1.0000000094264478,10.000000000053673
1.0000000005431455,1.4229008507894545e-08,10.000000000054312,1.0000000066577912,10.000000000060428,1.0000000095549058,10.000000000054403
1.0000000005504657,1.4264889104653341e-08,10.000000000055046,1.0000000067475194,10.000000000061243,1.0000000096836787,10.000000000055136
1.0000000005578036,1.4300860179762957e-08,10.00000000005578,1.0000000068374675,10.000000000062059,1.0000000098127675,10.00000000005587
1.0000000005651595,1.433692196137825e-08,10.000000000056515,1.0000000069276362,10.000000000062876,1.0000000099421729,10.000000000056609
1.0000000005725336,1.4373074678229403e-08,10.000000000057252,1.000000007018026,10.000000000063698,1.0000000100718953,10.000000000057348
1.0000000005799257,1.4409318559623338e-08,10.000000000057991,1.0000000071086375,10.000000000064519,1.0000000102019362,10.000000000058087
1.000000000587336,1.4445653835445251e-08,10.000000000058732,1.000000007199471,10.000000000065345,1.0000000103322957,10.00000000005883
1.0000000005947642,1.448208073616003e-08,10.000000000059476,1.0000000072905275,10.000000000066171,1.000000010462975,10.000000000059575
1.000000000602211,1.4518599492813664e-08,10.000000000060218,1.0000000073818072,10.000000000067,1.0000000105939746,10.00000000006032
1.0000000006096759,1.455521033703483e-08,10.000000000060966,1.0000000074733106,10.00000000006783,1.0000000107252955,10.000000000061068
1.0000000006171592,1.4591913501036219e-08,10.000000000061716,1.0000000075650386,10.000000000068663,1.0000000108569387,10.000000000061817
1.0000000006246608,1.4628709217616136e-08,10.000000000062464,1.0000000076569913,10.000000000069496,1.0000000109889045,10.000000000062569
1.0000000006321805,1.4665597720159921e-08,10.000000000063217,1.0000000077491698,10.000000000070335,1.0000000111211937,10.000000000063322
1.000000000639719,1.470257924264138e-08,10.00000000006397,1.000000007841574,10.000000000071173,1.0000000112538074,10.000000000064077
1.000000000647276,1.4739654019624386e-08,10.000000000064725,1.0000000079342048,10.000000000072014,1.0000000113867464,10.000000000064835
1.0000000006548513,1.477682228626424e-08,10.000000000065484,1.000000008027063,10.000000000072857,1.0000000115200114,10.000000000065592
1.0000000006624452,1.4814084278309255e-08,10.000000000066242,1.0000000081201488,10.000000000073701,1.000000011653603,10.000000000066352
1.0000000006700578,1.4851440232102237e-08,10.000000000067004,1.0000000082134628,10.000000000074548,1.0000000117875223,10.000000000067116
1.000000000677689,1.4888890384581914e-08,10.000000000067768,1.0000000083070057,10.000000000075397,1.00000001192177,10.00000000006788
1.0000000006853391,1.4926434973284545e-08,10.000000000068534,1.000000008400778,10.000000000076248,1.000000012056347,10.000000000068647
1.0000000006930079,1.4964074236345318e-08,10.0000000000693,1.0000000084947802,10.000000000077103,1.0000000121912538,10.000000000069415
1.0000000007006955,1.500180841249996e-08,10.000000000070067,1.0000000085890128,10.000000000077955,1.0000000123264916,10.000000000070186
1.0000000007084018,1.5039637741086206e-08,10.000000000070838,1.0000000086834766,10.000000000078813,1.000000012462061,10.000000000070955
1.000000000716127,1.5077562462045273e-08,10.00000000007161,1.000000008778172,10.000000000079673,1.0000000125979627,10.00000000007173
1.0000000007238712,1.5115582815923485e-08,10.000000000072385,1.0000000088730996,10.000000000080536,1.0000000127341975,10.000000000072506
1.0000000007316345,1.515369904387368e-08,10.000000000073161,1.0000000089682601,10.0000000000814,1.0000000128707667,10.000000000073284
1.0000000007394168,1.519191138765684e-08,10.000000000073939,1.0000000090636538,10.000000000082265,1.0000000130076707,10.000000000074062
1.000000000747218,1.5230220089643593e-08,10.00000000007472,1.0000000091592813,10.000000000083134,1.0000000131449105,10.000000000074843
1.0000000007550385,1.526862539281569e-08,10.000000000075502,1.0000000092551435,10.000000000084004,1.0000000132824867,10.000000000075627
1.0000000007628782,1.5307127540767658e-08,10.000000000076286,1.0000000093512407,10.000000000084876,1.0000000134204001,10.000000000076414
1.0000000007707373,1.5345726777708226e-08,10.00000000007707,1.0000000094475736,10.000000000085748,1.000000013558652,10.0000000000772
1.0000000007786152,1.5384423348461973e-08,10.00000000007786,1.0000000095441428,10.000000000086628,1.0000000136972427,10.00000000007799
1.0000000007865126,1.5423217498470847e-08,10.00000000007865,1.0000000096409485,10.000000000087505,1.0000000138361733,10.000000000078781
1.0000000007944296,1.5462109473795663e-08,10.000000000079442,1.0000000097379917,10.000000000088386,1.0000000139754446,10.000000000079574
1.0000000008023657,1.5501099521117783e-08,10.000000000080236,1.0000000098352733,10.000000000089269,1.0000000141150576,10.000000000080368
1.0000000008103216,1.5540187887740546e-08,10.00000000008103,1.000000009932793,10.000000000090154,1.0000000142550127,10.000000000081165
1.0000000008182968,1.5579374821590956e-08,10.000000000081828,1.000000010030552,10.000000000091042,1.0000000143953112,10.000000000081965
1.0000000008262915,1.5618660571221195e-08,10.000000000082627,1.0000000101285504,10.00000000009193,1.0000000145359536,10.000000000082766
1.000000000834306,1.5658045385810165e-08,10.00000000008343,1.0000000102267894,10.000000000092822,1.0000000146769408,10.000000000083567
1.00000000084234,1.5697529515165155e-08,10.000000000084233,1.0000000103252693,10.000000000093715,1.0000000148182737,10.000000000084372
1.0000000008503935,1.573711320972339e-08,10.000000000085038,1.0000000104239906,10.000000000094612,1.0000000149599533,10.00000000008518
1.000000000858467,1.577679672055354e-08,10.000000000085844,1.000000010522954,10.000000000095511,1.0000000151019803,10.000000000085988
1.0000000008665604,1.581658029935748e-08,10.000000000086654,1.00000001062216,10.00000000009641,1.0000000152443556,10.000000000086798
1.0000000008746734,1.5856464198471697e-08,10.000000000087466,1.0000000107216096,10.000000000097312,1.00000001538708,10.000000000087612
1.0000000008828065,1.5896448670869036e-08,10.000000000088278,1.0000000108213027,10.000000000098218,1.0000000155301543,10.000000000088425
1.0000000008909595,1.5936533970160266e-08,10.000000000089095,1.0000000109212404,10.000000000099126,1.0000000156735795,10.00000000008924
1.0000000008991323,1.5976720350595607e-08,10.000000000089912,1.000000011021423,10.000000000100034,1.0000000158173565,10.000000000090061
1.0000000009073253,1.6017008067066487e-08,10.000000000090731,1.0000000111218514,10.000000000100947,1.000000015961486,10.00000000009088
1.0000000009155385,1.6057397375107012e-08,10.000000000091552,1.0000000112225262,10.00000000010186,1.0000000161059688,10.000000000091704
1.0000000009237717,1.6097888530895704e-08,10.000000000092376,1.000000011323448,10.000000000102775,1.000000016250806,10.000000000092529
1.0000000009320251,1.6138481791257075e-08,10.000000000093202,1.000000011424617,10.000000000103695,1.0000000163959986,10.000000000093356
1.0000000009402987,1.617917741366322e-08,10.00000000009403,1.000000011526034,10.000000000104613,1.0000000165415468,10.000000000094184
1.0000000009485928,1.6219975656235538e-08,10.000000000094857,1.0000000116277,10.000000000105537,1.0000000166874523,10.000000000095016
1.000000000956907,1.6260876777746274e-08,10.00000000009569,1.0000000117296148,10.000000000106462,1.0000000168337153,10.000000000095847
1.0000000009652417,1.6301881037620238e-08,10.000000000096522,1.00000001183178,10.00000000010739,1.0000000169803371,10.000000000096684
1.0000000009735968,1.6342988695936433e-08,10.000000000097359,1.0000000119341954,10.000000000108319,1.0000000171273182,10.000000000097518
1.0000000009819723,1.6384200013429632e-08,10.000000000098195,1.0000000120368622,10.000000000109251,1.00000001727466,10.000000000098359
1.0000000009903685,1.6425515251492157e-08,10.000000000099035,1.0000000121397805,10.000000000110186,1.000000017422363,10.0000000000992
1.0000000009987853,1.646693467217541e-08,10.000000000099877,1.0000000122429513,10.000000000111122,1.0000000175704282,10.00000000010004
1.0000000010072225,1.6508458538191634e-08,10.000000000100721,1.0000000123463753,10.00000000011206,1.0000000177188566,10.000000000100888
1.0000000010156807,1.6550087112915557e-08,10.000000000101567,1.0000000124500525,10.000000000113,1.0000000178676487,10.000000000101736
1.0000000010241594,1.6591820660385978e-08,10.000000000102416,1.000000012553984,10.000000000113944,1.000000018016806,10.000000000102583
1.000000001032659,1.6633659445307576e-08,10.000000000103263,1.0000000126581707,10.00000000011489,1.0000000181663289,10.000000000103435
1.0000000010411794,1.667560373305251e-08,10.000000000104116,1.0000000127626127,10.000000000115838,1.0000000183162183,10.000000000104288
1.0000000010497205,1.6717653789662072e-08,10.00000000010497,1.0000000128673108,10.000000000116788,1.0000000184664755,10.000000000105144
1.000000001058283,1.6759809881848487e-08,10.000000000105828,1.0000000129722655,10.00000000011774,1.000000018617101,10.000000000106002
1.0000000010668662,1.6802072276996457e-08,10.000000000106686,1.0000000130774778,10.000000000118696,1.0000000187680957,10.00000000010686
1.0000000010754704,1.6844441243164994e-08,10.000000000107546,1.000000013182948,10.000000000119654,1.000000018919461,10.000000000107724
1.000000001084096,1.6886917049089067e-08,10.000000000108408,1.0000000132886766,10.000000000120613,1.0000000190711973,10.000000000108587
1.0000000010927426,1.6929499964181233e-08,10.000000000109273,1.0000000133946647,10.000000000121576,1.0000000192233056,10.000000000109454
1.00000000110141,1.6972190258533496e-08,10.00000000011014,1.0000000135009128,10.00000000012254,1.0000000193757872,10.000000000110322
1.0000000011100993,1.7014988202918862e-08,10.000000000111008,1.0000000136074214,10.000000000123505,1.0000000195286425,10.000000000111193
1.0000000011188095,1.7057894068793193e-08,10.00000000011188,1.000000013714191,10.000000000124475,1.0000000196818726,10.000000000112065
1.0000000011275412,1.7100908128296854e-08,10.000000000112752,1.0000000138212224,10.000000000125446,1.0000000198354784,10.000000000112939
1.0000000011362944,1.714403065425641e-08,10.000000000113628,1.0000000139285166,10.00000000012642,1.000000019989461,10.000000000113817
1.000000001145069,1.718726192018647e-08,10.000000000114506,1.0000000140360736,10.000000000127395,1.000000020143821,10.000000000114696
1.000000001153865,1.723060220029127e-08,10.000000000115385,1.0000000141438945,10.000000000128374,1.0000000202985597,10.000000000115575
1.0000000011626826,1.727405176946657e-08,10.000000000116268,1.0000000142519796,10.000000000129356,1.0000000204536779,10.00000000011646
1.0000000011715218,1.7317610903301298e-08,10.00000000011715,1.0000000143603298,10.00000000013034,1.0000000206091764,10.000000000117344
1.0000000011803827,1.7361279878079274e-08,10.000000000118037,1.0000000144689458,10.000000000131326,1.0000000207650561,10.00000000011823
1.0000000011892654,1.7405058970781084e-08,10.000000000118925,1.000000014577828,10.000000000132314,1.0000000209213182,10.00000000011912
1.0000000011981698,1.7448948459085696e-08,10.000000000119817,1.0000000146869772,10.000000000133305,1.0000000210779634,10.000000000120014
1.000000001207096,1.749294862137233e-08,10.000000000120709,1.0000000147963943,10.000000000134296,1.0000000212349927,10.000000000120908
1.0000000012160442,1.7537059736722188e-08,10.000000000121604,1.0000000149060795,10.000000000135294,1.000000021392407,10.000000000121805
1.0000000012250145,1.758128208492016e-08,10.000000000122501,1.0000000150160337,10.000000000136291,1.0000000215502074,10.000000000122702
1.0000000012340065,1.7625615946456713e-08,10.000000000123398,1.0000000151262576,10.000000000137291,1.0000000217083946,10.000000000123602
1.0000000012430208,1.7670061602529616e-08,10.000000000124302,1.0000000152367516,10.000000000138293,1.00000002186697,10.000000000124507
1.000000001252057,1.7714619335045654e-08,10.000000000125205,1.0000000153475166,10.0000000001393,1.000000022025934,10.00000000012541
1.0000000012611154,1.7759289426622573e-08,10.00000000012611,1.0000000154585533,10.000000000140307,1.0000000221852878,10.000000000126319
1.000000001270196,1.7804072160590695e-08,10.00000000012702,1.0000000155698623,10.000000000141316,1.0000000223450325,10.000000000127228
1.000000001279299,1.7848967820994863e-08,10.00000000012793,1.0000000156814441,10.00000000014233,1.0000000225051688,10.00000000012814
1.000000001288424,1.789397669259618e-08,10.000000000128841,1.0000000157932998,10.000000000143345,1.000000022665698,10.000000000129054
1.0000000012975716,1.7939099060873764e-08,10.000000000129758,1.0000000159054294,10.000000000144365,1.0000000228266206,10.00000000012997
1.0000000013067416,1.798433521202669e-08,10.000000000130672,1.0000000160178342,10.000000000145384,1.0000000229879378,10.000000000130889
1.0000000013159343,1.8029685432975637e-08,10.000000000131593,1.0000000161305147,10.000000000146407,1.0000000231496509,10.00000000013181
1.0000000013251493,1.8075150011364876e-08,10.000000000132514,1.0000000162434715,10.000000000147432,1.00000002331176,10.000000000132733
1.000000001334387,1.8120729235564002e-08,10.000000000133436,1.000000016356705,10.00000000014846,1.0000000234742672,10.000000000133658
1.0000000013436472,1.816642339466972e-08,10.000000000134364,1.0000000164702165,10.00000000014949,1.0000000236371724,10.000000000134586
1.0000000013529302,1.8212232778507822e-08,10.000000000135293,1.0000000165840062,10.000000000150523,1.0000000238004776,10.000000000135515
1.0000000013622359,1.8258157677634852e-08,10.000000000136222,1.000000016698075,10.000000000151559,1.0000000239641826,10.000000000136447
1.0000000013715646,1.8304198383340106e-08,10.000000000137156,1.0000000168124232,10.000000000152596,1.0000000241282896,10.000000000137382
1.000000001380916,1.8350355187647397e-08,10.00000000013809,1.0000000169270522,10.000000000153637,1.0000000242927987,10.00000000013832
1.0000000013902905,1.8396628383316872e-08,10.000000000139028,1.000000017041962,10.00000000015468,1.0000000244577112,10.000000000139257
1.000000001399688,1.844301826384699e-08,10.000000000139968,1.000000017157154,10.000000000155724,1.0000000246230283,10.000000000140199
1.0000000014091082,1.8489525123476234e-08,10.00000000014091,1.0000000172726282,10.000000000156772,1.0000000247887506,10.000000000141142
1.0000000014185517,1.8536149257185113e-08,10.000000000141855,1.0000000173883854,10.000000000157824,1.0000000249548795,10.000000000142087
1.0000000014280184,1.8582890960697972e-08,10.000000000142801,1.0000000175044266,10.000000000158877,1.0000000251214156,10.000000000143036
1.0000000014375083,1.8629750530484812e-08,10.00000000014375,1.0000000176207524,10.000000000159934,1.00000002528836,10.000000000143988
1.0000000014470216,1.8676728263763292e-08,10.0000000001447,1.0000000177373634,10.000000000160993,1.000000025455714,10.00000000014494
1.000000001456558,1.8723824458500535e-08,10.000000000145656,1.0000000178542603,10.000000000162053,1.000000025623478,10.000000000145894
1.000000001466118,1.8771039413415e-08,10.000000000146612,1.000000017971444,10.000000000163116,1.0000000257916537,10.000000000146851
1.0000000014757013,1.8818373427978455e-08,10.00000000014757,1.0000000180889148,10.000000000164182,1.0000000259602417,10.000000000147812
1.000000001485308,1.8865826802417782e-08,10.00000000014853,1.000000018206674,10.000000000165251,1.0000000261292432,10.000000000148775
1.0000000014949386,1.8913399837716978e-08,10.000000000149493,1.0000000183247217,10.000000000166322,1.000000026298659,10.00000000014974
1.0000000015045925,1.8961092835619013e-08,10.000000000150457,1.0000000184430589,10.000000000167397,1.0000000264684903,10.000000000150706
1.0000000015142703,1.9008906098627694e-08,10.000000000151426,1.0000000185616864,10.000000000168473,1.0000000266387379,10.000000000151676
1.0000000015239716,1.9056839930009712e-08,10.000000000152395,1.0000000186806048,10.000000000169553,1.0000000268094034,10.000000000152648
1.0000000015336967,1.9104894633796417e-08,10.000000000153369,1.0000000187998146,10.000000000170635,1.000000026980487,10.000000000153621
1.0000000015434458,1.9153070514785874e-08,10.000000000154344,1.0000000189193168,10.00000000017172,1.0000000271519902,10.000000000154598
1.0000000015532187,1.9201367878544742e-08,10.000000000155321,1.000000019039112,10.000000000172808,1.0000000273239138,10.000000000155577
1.0000000015630157,1.9249787031410164e-08,10.0000000001563,1.0000000191592013,10.000000000173896,1.0000000274962593,10.000000000156557
1.0000000015728365,1.9298328280491824e-08,10.000000000157284,1.0000000192795846,10.000000000174989,1.0000000276690273,10.000000000157542
1.0000000015826818,1.9346991933673755e-08,10.000000000158268,1.0000000194002636,10.000000000176085,1.000000027842219,10.000000000158527
1.0000000015925508,1.9395778299616434e-08,10.000000000159256,1.0000000195212382,10.000000000177183,1.0000000280158352,10.000000000159517
1.0000000016024442,1.9444687687758654e-08,10.000000000160243,1.0000000196425094,10.000000000178284,1.0000000281898773,10.000000000160508
1.0000000016123618,1.9493720408319464e-08,10.000000000161235,1.0000000197640782,10.000000000179387,1.000000028364346,10.000000000161501
1.0000000016223036,1.954287677230024e-08,10.00000000016223,1.000000019885945,10.000000000180494,1.0000000285392427,10.000000000162498
1.00000000163227,1.9592157091486535e-08,10.000000000163228,1.0000000200081105,10.000000000181602,1.0000000287145683,10.000000000163494
1.0000000016422608,1.9641561678450154e-08,10.000000000164226,1.0000000201305757,10.000000000182714,1.0000000288903237,10.000000000164496
1.000000001652276,1.9691090846551114e-08,10.000000000165226,1.0000000202533412,10.000000000183828,1.00000002906651,10.0000000001655
1.0000000016623158,1.974074490993956e-08,10.00000000016623,1.0000000203764077,10.000000000184945,1.0000000292431288,10.000000000166505
1.0000000016723802,1.9790524183557855e-08,10.000000000167239,1.0000000204997759,10.000000000186064,1.0000000294201803,10.000000000167514
1.0000000016824695,1.9840428983142557e-08,10.000000000168246,1.0000000206234467,10.000000000187187,1.000000029597666,10.000000000168523
1.0000000016925832,1.9890459625226328e-08,10.000000000169258,1.000000020747421,10.000000000188312,1.0000000297755869,10.000000000169535
1.000000001702722,1.9940616427140103e-08,10.000000000170271,1.000000020871699,10.000000000189441,1.0000000299539442,10.000000000170552
1.0000000017128854,1.999089970701493e-08,10.000000000171287,1.0000000209962818,10.000000000190573,1.0000000301327387,10.00000000017157
1.000000001723074,2.0041309783784163e-08,10.000000000172307,1.0000000211211701,10.000000000191704,1.0000000303119718,10.00000000017259
1.0000000017332873,2.0091846977185293e-08,10.000000000173328,1.0000000212463647,10.000000000192841,1.0000000304916443,10.000000000173614
1.0000000017435258,2.014251160776216e-08,10.000000000174353,1.0000000213718663,10.000000000193982,1.0000000306717576,10.000000000174639
1.0000000017537893,2.0193303996866893e-08,10.000000000175378,1.0000000214976756,10.000000000195122,1.0000000308523123,10.000000000175667
1.000000001764078,2.0244224466661898e-08,10.000000000176408,1.0000000216237934,10.000000000196266,1.00000003103331,10.000000000176698
1.0000000017743922,2.029527334012203e-08,10.00000000017744,1.0000000217502205,10.000000000197415,1.0000000312147512,10.000000000177732
